LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction
3,2024-03-09 14:44:00,20.33,168.52,239.44,41.9,0.44,0.7,16.8,11.93
3,2024-03-09 14:45:00,23.27,168.52,239.64,41.7,0.44,0.7,16.8,11.93
3,2024-03-09 14:46:00,26.75,168.52,239.85,41.51,0.44,0.7,16.8,11.93
3,2024-03-09 14:47:00,26.4,168.52,240.05,41.31,0.44,0.7,16.8,11.93
3,2024-03-09 14:48:00,28.9,168.52,240.25,41.11,0.44,0.7,16.8,11.93
3,2024-03-09 14:49:00,24.62,168.52,240.45,40.91,0.44,0.7,16.8,11.93
3,2024-03-09 14:50:00,18.56,160.46,240.65,40.71,0.43,0.7,16.8,11.93
3,2024-03-09 14:51:00,16.77,160.46,240.85,40.51,0.43,0.7,16.8,11.93
3,2024-03-09 14:52:00,16.61,160.46,241.04,40.32,0.43,0.7,16.8,11.93
3,2024-03-09 14:53:00,19.35,160.46,241.24,40.12,0.43,0.7,16.8,11.93
3,2024-03-09 14:54:00,25.38,160.46,241.43,39.92,0.43,0.7,16.8,11.93
3,2024-03-09 14:55:00,26.59,160.46,241.62,39.71,0.43,0.7,16.8,11.93
3,2024-03-09 14:56:00,29.74,160.46,241.82,39.51,0.43,0.7,16.8,11.93
3,2024-03-09 14:57:00,28.96,160.46,242.01,39.31,0.43,0.7,16.8,11.93
3,2024-03-09 14:58:00,31.26,160.46,242.2,39.11,0.43,0.7,16.8,11.93
3,2024-03-09 14:59:00,22.09,160.46,242.38,38.91,0.43,0.7,16.8,11.93
3,2024-03-09 15:00:00,17.55,152.39,242.57,38.71,0.41,0.7,16.8,11.93
3,2024-03-09 15:01:00,13.9,152.39,242.76,38.5,0.41,0.7,16.8,11.93
3,2024-03-09 15:02:00,12.34,152.39,242.94,38.3,0.41,0.7,16.8,11.93
3,2024-03-09 15:03:00,12.28,152.39,243.12,38.1,0.41,0.7,16.8,11.93
3,2024-03-09 15:04:00,12.25,152.39,243.31,37.89,0.41,0.7,16.8,11.93
3,2024-03-09 15:05:00,11.56,152.39,243.49,37.69,0.41,0.7,16.8,11.93
3,2024-03-09 15:06:00,10.3,152.39,243.67,37.49,0.41,0.7,16.8,11.93
3,2024-03-09 15:07:00,9.05,152.39,243.85,37.28,0.41,0.7,16.8,11.93
3,2024-03-09 15:08:00,8.74,152.39,244.02,37.08,0.41,0.7,16.8,11.93
3,2024-03-09 15:09:00,8.71,152.39,244.2,36.87,0.41,0.7,16.8,11.93
3,2024-03-09 15:10:00,9.4,143.39,244.38,36.67,0.38,0.6,16.7,10.19
3,2024-03-09 15:11:00,10.2,143.39,244.55,36.46,0.38,0.6,16.7,10.19
3,2024-03-09 15:12:00,10.42,143.39,244.73,36.25,0.38,0.6,16.7,10.19
3,2024-03-09 15:13:00,10.36,143.39,244.9,36.05,0.38,0.6,16.7,10.19
3,2024-03-09 15:14:00,10.2,143.39,245.07,35.84,0.38,0.6,16.7,10.19
3,2024-03-09 15:15:00,10.08,143.39,245.24,35.63,0.38,0.6,16.7,10.19
3,2024-03-09 15:16:00,10.42,143.39,245.41,35.43,0.38,0.6,16.7,10.19
3,2024-03-09 15:17:00,11.62,143.39,245.58,35.22,0.38,0.6,16.7,10.19
3,2024-03-09 15:18:00,13.3,143.39,245.75,35.01,0.38,0.6,16.7,10.19
3,2024-03-09 15:19:00,14.88,143.39,245.92,34.8,0.38,0.6,16.7,10.19
3,2024-03-09 15:20:00,16.64,134.39,246.08,34.59,0.36,0.5,16.6,8.47
3,2024-03-09 15:21:00,18.13,134.39,246.25,34.39,0.36,0.5,16.6,8.47
3,2024-03-09 15:22:00,18.48,134.39,246.41,34.18,0.36,0.5,16.6,8.47
3,2024-03-09 15:23:00,19.32,134.39,246.57,33.97,0.36,0.5,16.6,8.47
3,2024-03-09 15:24:00,18.53,134.39,246.74,33.76,0.36,0.5,16.6,8.47
3,2024-03-09 15:25:00,18.32,134.39,246.9,33.55,0.36,0.5,16.6,8.47
3,2024-03-09 15:26:00,19.24,134.39,247.06,33.34,0.36,0.5,16.6,8.47
3,2024-03-09 15:27:00,26.69,134.39,247.22,33.13,0.36,0.5,16.6,8.47
3,2024-03-09 15:28:00,37.69,134.39,247.38,32.92,0.36,0.5,16.6,8.47
3,2024-03-09 15:29:00,39.05,134.39,247.54,32.71,0.36,0.5,16.6,8.47
3,2024-03-09 15:30:00,29.78,125.39,247.69,32.5,0.33,0.4,16.6,6.81
3,2024-03-09 15:31:00,26.27,125.39,247.85,32.29,0.33,0.4,16.6,6.81
3,2024-03-09 15:32:00,24.71,125.39,248.01,32.07,0.33,0.4,16.6,6.81
3,2024-03-09 15:33:00,25.44,125.39,248.16,31.86,0.33,0.4,16.6,6.81
3,2024-03-09 15:34:00,29.06,125.39,248.32,31.65,0.33,0.4,16.6,6.81
3,2024-03-09 15:35:00,35.05,125.39,248.47,31.44,0.33,0.4,16.6,6.81
3,2024-03-09 15:36:00,39.05,125.39,248.62,31.23,0.33,0.4,16.6,6.81
3,2024-03-09 15:37:00,39.09,125.39,248.77,31.01,0.33,0.4,16.6,6.81
3,2024-03-09 15:38:00,36.24,125.39,248.93,30.8,0.33,0.4,16.6,6.81
3,2024-03-09 15:39:00,26.36,125.39,249.08,30.59,0.33,0.4,16.6,6.81
3,2024-03-09 15:40:00,16.46,115.73,249.23,30.37,0.3,0.3,16.7,5.18
3,2024-03-09 15:41:00,14.0,115.73,249.37,30.16,0.3,0.3,16.7,5.18
3,2024-03-09 15:42:00,15.61,115.73,249.52,29.95,0.3,0.3,16.7,5.18
3,2024-03-09 15:43:00,19.99,115.73,249.67,29.73,0.3,0.3,16.7,5.18
3,2024-03-09 15:44:00,25.53,115.73,249.82,29.52,0.3,0.3,16.7,5.18
3,2024-03-09 15:45:00,26.94,115.73,249.96,29.31,0.3,0.3,16.7,5.18
3,2024-03-09 15:46:00,21.21,115.73,250.11,29.09,0.3,0.3,16.7,5.18
3,2024-03-09 15:47:00,12.99,115.73,250.25,28.88,0.3,0.3,16.7,5.18
3,2024-03-09 15:48:00,10.26,115.73,250.4,28.66,0.3,0.3,16.7,5.18
3,2024-03-09 15:49:00,10.95,115.73,250.54,28.45,0.3,0.3,16.7,5.18
3,2024-03-09 15:50:00,13.12,106.06,250.68,28.23,0.28,0.2,16.7,3.51
3,2024-03-09 15:51:00,15.51,106.06,250.83,28.02,0.28,0.2,16.7,3.51
3,2024-03-09 15:52:00,21.21,106.06,250.97,27.8,0.28,0.2,16.7,3.51
3,2024-03-09 15:53:00,26.84,106.06,251.11,27.59,0.28,0.2,16.7,3.51
3,2024-03-09 15:54:00,31.3,106.06,251.25,27.37,0.28,0.2,16.7,3.51
3,2024-03-09 15:55:00,31.37,106.06,251.39,27.15,0.28,0.2,16.7,3.51
3,2024-03-09 15:56:00,26.69,106.06,251.53,26.94,0.28,0.2,16.7,3.51
3,2024-03-09 15:57:00,24.2,106.06,251.66,26.72,0.28,0.2,16.7,3.51
3,2024-03-09 15:58:00,22.09,106.06,251.8,26.5,0.28,0.2,16.7,3.51
3,2024-03-09 15:59:00,21.16,106.06,251.94,26.29,0.28,0.2,16.7,3.51
3,2024-03-09 16:00:00,20.24,96.4,252.08,26.07,0.25,0.2,16.8,3.53
3,2024-03-09 16:01:00,19.99,96.4,252.21,25.85,0.25,0.2,16.8,3.53
3,2024-03-09 16:02:00,18.45,96.4,252.35,25.64,0.25,0.2,16.8,3.53
3,2024-03-09 16:03:00,16.54,96.4,252.48,25.42,0.25,0.2,16.8,3.53
3,2024-03-09 16:04:00,14.62,96.4,252.62,25.2,0.25,0.2,16.8,3.53
3,2024-03-09 16:05:00,13.33,96.4,252.75,24.98,0.25,0.2,16.8,3.53
3,2024-03-09 16:06:00,12.82,96.4,252.88,24.77,0.25,0.2,16.8,3.53
3,2024-03-09 16:07:00,13.3,96.4,253.02,24.55,0.25,0.2,16.8,3.53
3,2024-03-09 16:08:00,14.54,96.4,253.15,24.33,0.25,0.2,16.8,3.53
3,2024-03-09 16:09:00,13.93,96.4,253.28,24.11,0.25,0.2,16.8,3.53
3,2024-03-09 16:10:00,16.49,86.41,253.41,23.89,0.23,0.2,16.8,3.53
3,2024-03-09 16:11:00,16.69,86.41,253.54,23.68,0.23,0.2,16.8,3.53
3,2024-03-09 16:12:00,18.24,86.41,253.67,23.46,0.23,0.2,16.8,3.53
3,2024-03-09 16:13:00,16.64,86.41,253.8,23.24,0.23,0.2,16.8,3.53
3,2024-03-09 16:14:00,12.92,86.41,253.93,23.02,0.23,0.2,16.8,3.53
3,2024-03-09 16:15:00,10.2,86.41,254.06,22.8,0.23,0.2,16.8,3.53
3,2024-03-09 16:16:00,7.57,86.41,254.19,22.58,0.23,0.2,16.8,3.53
3,2024-03-09 16:17:00,7.49,86.41,254.31,22.36,0.23,0.2,16.8,3.53
3,2024-03-09 16:18:00,10.7,86.41,254.44,22.14,0.23,0.2,16.8,3.53
3,2024-03-09 16:19:00,14.04,86.41,254.57,21.92,0.23,0.2,16.8,3.53
3,2024-03-09 16:20:00,18.21,76.43,254.69,21.7,0.21,0.2,16.7,3.51
3,2024-03-09 16:21:00,17.24,76.43,254.82,21.48,0.21,0.2,16.7,3.51
3,2024-03-09 16:22:00,17.32,76.43,254.94,21.26,0.21,0.2,16.7,3.51
3,2024-03-09 16:23:00,17.67,76.43,255.07,21.04,0.21,0.2,16.7,3.51
3,2024-03-09 16:24:00,15.95,76.43,255.19,20.82,0.21,0.2,16.7,3.51
3,2024-03-09 16:25:00,13.9,76.43,255.32,20.6,0.21,0.2,16.7,3.51
3,2024-03-09 16:26:00,10.7,76.43,255.44,20.38,0.21,0.2,16.7,3.51
3,2024-03-09 16:27:00,7.62,76.43,255.56,20.16,0.21,0.2,16.7,3.51
3,2024-03-09 16:28:00,7.1,76.43,255.68,19.94,0.21,0.2,16.7,3.51
3,2024-03-09 16:29:00,6.58,76.43,255.81,19.72,0.21,0.2,16.7,3.51
3,2024-03-09 16:30:00,5.26,66.44,255.93,19.5,0.19,0.2,16.7,3.51
3,2024-03-09 16:31:00,4.38,66.44,256.05,19.28,0.19,0.2,16.7,3.51
3,2024-03-09 16:32:00,4.87,66.44,256.17,19.06,0.19,0.2,16.7,3.51
3,2024-03-09 16:33:00,5.39,66.44,256.29,18.84,0.19,0.2,16.7,3.51
3,2024-03-09 16:34:00,4.34,66.44,256.41,18.61,0.19,0.2,16.7,3.51
3,2024-03-09 16:35:00,3.16,66.44,256.53,18.39,0.19,0.2,16.7,3.51
3,2024-03-09 16:36:00,2.78,66.44,256.65,18.17,0.19,0.2,16.7,3.51
3,2024-03-09 16:37:00,3.18,66.44,256.77,17.95,0.19,0.2,16.7,3.51
3,2024-03-09 16:38:00,3.08,66.44,256.89,17.73,0.19,0.2,16.7,3.51
3,2024-03-09 16:39:00,2.82,66.44,257.01,17.51,0.19,0.2,16.7,3.51
3,2024-03-09 16:40:00,2.21,56.6,257.12,17.28,0.17,0.2,16.6,3.49
3,2024-03-09 16:41:00,2.13,56.6,257.24,17.06,0.17,0.2,16.6,3.49
3,2024-03-09 16:42:00,2.12,56.6,257.36,16.84,0.17,0.2,16.6,3.49
3,2024-03-09 16:43:00,1.79,56.6,257.48,16.62,0.17,0.2,16.6,3.49
3,2024-03-09 16:44:00,1.5,56.6,257.59,16.4,0.17,0.2,16.6,3.49
3,2024-03-09 16:45:00,1.49,56.6,257.71,16.17,0.17,0.2,16.6,3.49
3,2024-03-09 16:46:00,1.69,56.6,257.82,15.95,0.17,0.2,16.6,3.49
3,2024-03-09 16:47:00,1.74,56.6,257.94,15.73,0.17,0.2,16.6,3.49
3,2024-03-09 16:48:00,1.55,56.6,258.05,15.51,0.17,0.2,16.6,3.49
3,2024-03-09 16:49:00,1.44,56.6,258.17,15.28,0.17,0.2,16.6,3.49
3,2024-03-09 16:50:00,1.07,46.77,258.28,15.06,0.15,0.1,16.6,1.83
3,2024-03-09 16:51:00,1.03,46.77,258.4,14.84,0.15,0.1,16.6,1.83
3,2024-03-09 16:52:00,1.0,46.77,258.51,14.62,0.15,0.1,16.6,1.83
3,2024-03-09 16:53:00,0.95,46.77,258.62,14.39,0.15,0.1,16.6,1.83
3,2024-03-09 16:54:00,0.77,46.77,258.74,14.17,0.15,0.1,16.6,1.83
3,2024-03-09 16:55:00,0.61,46.77,258.85,13.95,0.15,0.1,16.6,1.83
3,2024-03-09 16:56:00,0.56,46.77,258.96,13.72,0.15,0.1,16.6,1.83
3,2024-03-09 16:57:00,0.57,46.77,259.08,13.5,0.15,0.1,16.6,1.83
3,2024-03-09 16:58:00,0.47,46.77,259.19,13.28,0.15,0.1,16.6,1.83
3,2024-03-09 16:59:00,0.43,46.77,259.3,13.05,0.15,0.1,16.6,1.83
3,2024-03-09 17:00:00,0.36,36.93,259.41,12.83,0.13,0.1,16.5,1.82
3,2024-03-09 17:01:00,0.43,36.93,259.52,12.61,0.13,0.1,16.5,1.82
3,2024-03-09 17:02:00,0.48,36.93,259.63,12.38,0.13,0.1,16.5,1.82
3,2024-03-09 17:03:00,0.59,36.93,259.74,12.16,0.13,0.1,16.5,1.82
3,2024-03-09 17:04:00,0.6,36.93,259.85,11.94,0.13,0.1,16.5,1.82
3,2024-03-09 17:05:00,0.63,36.93,259.96,11.71,0.13,0.1,16.5,1.82
3,2024-03-09 17:06:00,0.62,36.93,260.07,11.49,0.13,0.1,16.5,1.82
3,2024-03-09 17:07:00,0.63,36.93,260.18,11.27,0.13,0.1,16.5,1.82
3,2024-03-09 17:08:00,0.6,36.93,260.29,11.04,0.13,0.1,16.5,1.82
3,2024-03-09 17:09:00,0.59,36.93,260.4,10.82,0.13,0.1,16.5,1.82
3,2024-03-09 17:10:00,0.57,28.19,260.51,10.6,0.11,0.1,16.5,1.82
3,2024-03-09 17:11:00,0.6,28.19,260.62,10.37,0.11,0.1,16.5,1.82
3,2024-03-09 17:12:00,0.62,28.19,260.73,10.15,0.11,0.1,16.5,1.82
3,2024-03-09 17:13:00,0.64,28.19,260.84,9.93,0.11,0.1,16.5,1.82
3,2024-03-09 17:14:00,0.59,28.19,260.95,9.7,0.11,0.1,16.5,1.82
3,2024-03-09 17:15:00,0.59,28.19,261.05,9.48,0.11,0.1,16.5,1.82
3,2024-03-09 17:16:00,0.44,28.19,261.16,9.26,0.11,0.1,16.5,1.82
3,2024-03-09 17:17:00,0.43,28.19,261.27,9.03,0.11,0.1,16.5,1.82
3,2024-03-09 17:18:00,0.36,28.19,261.38,8.81,0.11,0.1,16.5,1.82
3,2024-03-09 17:19:00,0.33,28.19,261.48,8.59,0.11,0.1,16.5,1.82
3,2024-03-09 17:20:00,0.32,19.45,261.59,8.36,0.09,0.1,16.5,1.82
3,2024-03-09 17:21:00,0.32,19.45,261.7,8.14,0.09,0.1,16.5,1.82
3,2024-03-09 17:22:00,0.29,19.45,261.8,7.92,0.09,0.1,16.5,1.82
3,2024-03-09 17:23:00,0.22,19.45,261.91,7.69,0.09,0.1,16.5,1.82
3,2024-03-09 17:24:00,0.18,19.45,262.01,7.47,0.09,0.1,16.5,1.82
3,2024-03-09 17:25:00,0.12,19.45,262.12,7.25,0.09,0.1,16.5,1.82
3,2024-03-09 17:26:00,0.1,19.45,262.23,7.02,0.09,0.1,16.5,1.82
3,2024-03-09 17:27:00,0.1,19.45,262.33,6.8,0.09,0.1,16.5,1.82
3,2024-03-09 17:28:00,0.08,19.45,262.44,6.58,0.09,0.1,16.5,1.82
3,2024-03-09 17:29:00,0.05,19.45,262.54,6.36,0.09,0.1,16.5,1.82
3,2024-03-09 17:30:00,0.04,10.71,262.65,6.13,0.07,0.0,16.5,0.16
3,2024-03-09 17:31:00,0.03,10.71,262.75,5.91,0.07,0.0,16.5,0.16
3,2024-03-09 17:32:00,0.03,10.71,262.86,5.69,0.07,0.0,16.5,0.16
3,2024-03-09 17:33:00,0.02,10.71,262.96,5.47,0.07,0.0,16.5,0.16
3,2024-03-09 17:34:00,0.02,10.71,263.07,5.25,0.07,0.0,16.5,0.16
3,2024-03-09 17:35:00,0.02,10.71,263.17,5.02,0.07,0.0,16.5,0.16
3,2024-03-09 17:36:00,0.02,10.71,263.27,4.8,0.07,0.0,16.5,0.16
3,2024-03-09 17:37:00,0.02,10.71,263.38,4.58,0.07,0.0,16.5,0.16
3,2024-03-09 17:38:00,0.02,10.71,263.48,4.36,0.07,0.0,16.5,0.16
3,2024-03-09 17:39:00,0.02,10.71,263.59,4.14,0.07,0.0,16.5,0.16
3,2024-03-09 17:40:00,0.02,7.14,263.69,3.92,0.05,0.0,16.4,0.16
3,2024-03-09 17:41:00,0.02,7.14,263.79,3.71,0.05,0.0,16.4,0.16
3,2024-03-09 17:42:00,0.02,7.14,263.9,3.49,0.05,0.0,16.4,0.16
3,2024-03-09 17:43:00,0.02,7.14,264.0,3.27,0.05,0.0,16.4,0.16
3,2024-03-09 17:44:00,0.02,7.14,264.1,3.05,0.05,0.0,16.4,0.16
3,2024-03-09 17:45:00,0.02,7.14,264.2,2.84,0.05,0.0,16.4,0.16
3,2024-03-09 17:46:00,0.02,7.14,264.31,2.62,0.05,0.0,16.4,0.16
3,2024-03-09 17:47:00,0.02,7.14,264.41,2.41,0.05,0.0,16.4,0.16
3,2024-03-09 17:48:00,0.01,7.14,264.51,2.2,0.05,0.0,16.4,0.16
3,2024-03-09 17:49:00,0.02,7.14,264.62,1.98,0.05,0.0,16.4,0.16
3,2024-03-09 17:50:00,0.01,3.57,264.72,1.77,0.03,0.0,16.5,0.16
3,2024-03-09 17:51:00,0.01,3.57,264.82,1.57,0.03,0.0,16.5,0.16
3,2024-03-09 17:52:00,0.01,3.57,264.92,1.36,0.03,0.0,16.5,0.16
3,2024-03-09 17:53:00,0.01,3.57,265.02,1.16,0.03,0.0,16.5,0.16
3,2024-03-09 17:54:00,0.02,3.57,265.13,0.95,0.03,0.0,16.5,0.16
3,2024-03-09 17:55:00,0.01,3.57,265.23,0.75,0.03,0.0,16.5,0.16
3,2024-03-09 17:56:00,0.01,3.57,265.33,0.56,0.03,0.0,16.5,0.16
3,2024-03-09 17:57:00,0.0,3.57,265.43,0.36,0.03,0.0,16.5,0.16
3,2024-03-09 17:58:00,0.0,3.57,265.53,0.17,0.03,0.0,16.5,0.16
3,2024-03-10 06:09:00,0.02,0.0,94.21,0.09,0.0,0.0,14.8,0.15
3,2024-03-10 06:10:00,0.02,5.44,94.31,0.29,0.0,0.0,14.9,0.15
3,2024-03-10 06:11:00,0.02,5.44,94.41,0.48,0.0,0.0,14.9,0.15
3,2024-03-10 06:12:00,0.02,5.44,94.51,0.68,0.0,0.0,14.9,0.15
3,2024-03-10 06:13:00,0.02,5.44,94.61,0.87,0.0,0.0,14.9,0.15
3,2024-03-10 06:14:00,0.03,5.44,94.71,1.08,0.0,0.0,14.9,0.15
3,2024-03-10 06:15:00,0.03,5.44,94.82,1.28,0.0,0.0,14.9,0.15
3,2024-03-10 06:16:00,0.02,5.44,94.92,1.49,0.0,0.0,14.9,0.15
3,2024-03-10 06:17:00,0.02,5.44,95.02,1.69,0.0,0.0,14.9,0.15
3,2024-03-10 06:18:00,0.03,5.44,95.12,1.9,0.0,0.0,14.9,0.15
3,2024-03-10 06:19:00,0.05,5.44,95.22,2.11,0.0,0.0,14.9,0.15
3,2024-03-10 06:20:00,0.05,10.87,95.33,2.33,0.01,0.0,14.9,0.15
3,2024-03-10 06:21:00,0.06,10.87,95.43,2.54,0.01,0.0,14.9,0.15
3,2024-03-10 06:22:00,0.08,10.87,95.53,2.76,0.01,0.0,14.9,0.15
3,2024-03-10 06:23:00,0.11,10.87,95.63,2.97,0.01,0.0,14.9,0.15
3,2024-03-10 06:24:00,0.11,10.87,95.73,3.19,0.01,0.0,14.9,0.15
3,2024-03-10 06:25:00,0.13,10.87,95.84,3.41,0.01,0.0,14.9,0.15
3,2024-03-10 06:26:00,0.12,10.87,95.94,3.62,0.01,0.0,14.9,0.15
3,2024-03-10 06:27:00,0.12,10.87,96.04,3.84,0.01,0.0,14.9,0.15
3,2024-03-10 06:28:00,0.12,10.87,96.15,4.06,0.01,0.0,14.9,0.15
3,2024-03-10 06:29:00,0.14,10.87,96.25,4.28,0.01,0.0,14.9,0.15
3,2024-03-10 06:30:00,0.15,16.31,96.35,4.5,0.01,0.0,14.8,0.15
3,2024-03-10 06:31:00,0.14,16.31,96.46,4.72,0.01,0.0,14.8,0.15
3,2024-03-10 06:32:00,0.19,16.31,96.56,4.94,0.01,0.0,14.8,0.15
3,2024-03-10 06:33:00,0.2,16.31,96.66,5.16,0.01,0.0,14.8,0.15
3,2024-03-10 06:34:00,0.19,16.31,96.77,5.39,0.01,0.0,14.8,0.15
3,2024-03-10 06:35:00,0.2,16.31,96.87,5.61,0.01,0.0,14.8,0.15
3,2024-03-10 06:36:00,0.19,16.31,96.97,5.83,0.01,0.0,14.8,0.15
3,2024-03-10 06:37:00,0.21,16.31,97.08,6.05,0.01,0.0,14.8,0.15
3,2024-03-10 06:38:00,0.22,16.31,97.18,6.28,0.01,0.0,14.8,0.15
3,2024-03-10 06:39:00,0.27,16.31,97.29,6.5,0.01,0.0,14.8,0.15
3,2024-03-10 06:40:00,0.31,25.47,97.39,6.72,0.01,0.0,14.8,0.15
3,2024-03-10 06:41:00,0.34,25.47,97.5,6.94,0.01,0.0,14.8,0.15
3,2024-03-10 06:42:00,0.34,25.47,97.6,7.17,0.01,0.0,14.8,0.15
3,2024-03-10 06:43:00,0.35,25.47,97.71,7.39,0.01,0.0,14.8,0.15
3,2024-03-10 06:44:00,0.41,25.47,97.81,7.61,0.01,0.0,14.8,0.15
3,2024-03-10 06:45:00,0.44,25.47,97.92,7.84,0.01,0.0,14.8,0.15
3,2024-03-10 06:46:00,0.48,25.47,98.02,8.06,0.01,0.0,14.8,0.15
3,2024-03-10 06:47:00,0.59,25.47,98.13,8.29,0.01,0.0,14.8,0.15
3,2024-03-10 06:48:00,0.62,25.47,98.24,8.51,0.01,0.0,14.8,0.15
3,2024-03-10 06:49:00,0.75,25.47,98.34,8.73,0.01,0.0,14.8,0.15
3,2024-03-10 06:50:00,0.83,34.63,98.45,8.96,0.02,0.0,14.8,0.15
3,2024-03-10 06:51:00,1.02,34.63,98.55,9.18,0.02,0.0,14.8,0.15
3,2024-03-10 06:52:00,1.2,34.63,98.66,9.4,0.02,0.0,14.8,0.15
3,2024-03-10 06:53:00,1.44,34.63,98.77,9.63,0.02,0.0,14.8,0.15
3,2024-03-10 06:54:00,1.49,34.63,98.88,9.85,0.02,0.0,14.8,0.15
3,2024-03-10 06:55:00,1.48,34.63,98.98,10.08,0.02,0.0,14.8,0.15
3,2024-03-10 06:56:00,1.41,34.63,99.09,10.3,0.02,0.0,14.8,0.15
3,2024-03-10 06:57:00,1.38,34.63,99.2,10.52,0.02,0.0,14.8,0.15
3,2024-03-10 06:58:00,1.44,34.63,99.31,10.75,0.02,0.0,14.8,0.15
3,2024-03-10 06:59:00,1.55,34.63,99.42,10.97,0.02,0.0,14.8,0.15
3,2024-03-10 07:00:00,1.61,43.79,99.52,11.2,0.02,0.0,14.8,0.15
3,2024-03-10 07:01:00,1.57,43.79,99.63,11.42,0.02,0.0,14.8,0.15
3,2024-03-10 07:02:00,1.49,43.79,99.74,11.64,0.02,0.0,14.8,0.15
3,2024-03-10 07:03:00,1.44,43.79,99.85,11.87,0.02,0.0,14.8,0.15
3,2024-03-10 07:04:00,1.51,43.79,99.96,12.09,0.02,0.0,14.8,0.15
3,2024-03-10 07:05:00,1.74,43.79,100.07,12.32,0.02,0.0,14.8,0.15
3,2024-03-10 07:06:00,1.98,43.79,100.18,12.54,0.02,0.0,14.8,0.15
3,2024-03-10 07:07:00,2.04,43.79,100.29,12.76,0.02,0.0,14.8,0.15
3,2024-03-10 07:08:00,2.04,43.79,100.4,12.99,0.02,0.0,14.8,0.15
3,2024-03-10 07:09:00,2.1,43.79,100.51,13.21,0.02,0.0,14.8,0.15
3,2024-03-10 07:10:00,2.16,53.74,100.63,13.43,0.04,0.0,14.9,0.15
