LocationCode,DateTime,Power(mW),GHI,Azimuth,Elevation,Solarinsolation,H_UVI,TEMP,H_UVI_TEMP_interaction
14,2024-02-14 16:03:00,546.98,80.49,243.65,21.64,1.6,2.1,23.7,50.01
14,2024-02-14 16:04:00,530.29,80.49,243.79,21.44,1.6,2.1,23.7,50.01
14,2024-02-14 16:05:00,510.72,80.49,243.93,21.23,1.6,2.1,23.7,50.01
14,2024-02-14 16:06:00,506.19,80.49,244.07,21.03,1.6,2.1,23.7,50.01
14,2024-02-14 16:07:00,495.32,80.49,244.21,20.82,1.6,2.1,23.7,50.01
14,2024-02-14 16:08:00,482.64,80.49,244.35,20.62,1.6,2.1,23.7,50.01
14,2024-02-14 16:09:00,477.04,80.49,244.49,20.41,1.6,2.1,23.7,50.01
14,2024-02-14 16:10:00,466.1,71.0,244.63,20.21,1.46,1.8,23.7,42.9
14,2024-02-14 16:11:00,451.86,71.0,244.76,20.0,1.46,1.8,23.7,42.9
14,2024-02-14 16:12:00,434.57,71.0,244.9,19.79,1.46,1.8,23.7,42.9
14,2024-02-14 16:13:00,416.64,71.0,245.04,19.59,1.46,1.8,23.7,42.9
14,2024-02-14 16:14:00,402.6,71.0,245.17,19.38,1.46,1.8,23.7,42.9
14,2024-02-14 16:15:00,389.02,71.0,245.31,19.18,1.46,1.8,23.7,42.9
14,2024-02-14 16:16:00,364.36,71.0,245.44,18.97,1.46,1.8,23.7,42.9
14,2024-02-14 16:17:00,356.38,71.0,245.58,18.76,1.46,1.8,23.7,42.9
14,2024-02-14 16:18:00,347.14,71.0,245.71,18.55,1.46,1.8,23.7,42.9
14,2024-02-14 16:19:00,325.24,71.0,245.84,18.35,1.46,1.8,23.7,42.9
14,2024-02-14 16:20:00,308.48,61.51,245.98,18.14,1.32,1.5,23.4,35.33
14,2024-02-14 16:21:00,286.44,61.51,246.11,17.93,1.32,1.5,23.4,35.33
14,2024-02-14 16:22:00,275.3,61.51,246.24,17.72,1.32,1.5,23.4,35.33
14,2024-02-14 16:23:00,256.67,61.51,246.37,17.51,1.32,1.5,23.4,35.33
14,2024-02-14 16:24:00,263.32,61.51,246.5,17.3,1.32,1.5,23.4,35.33
14,2024-02-14 16:25:00,249.98,61.51,246.63,17.1,1.32,1.5,23.4,35.33
14,2024-02-14 16:26:00,257.25,61.51,246.76,16.89,1.32,1.5,23.4,35.33
14,2024-02-14 16:27:00,250.44,61.51,246.89,16.68,1.32,1.5,23.4,35.33
14,2024-02-14 16:28:00,242.71,61.51,247.02,16.47,1.32,1.5,23.4,35.33
14,2024-02-14 16:29:00,234.53,61.51,247.14,16.26,1.32,1.5,23.4,35.33
14,2024-02-14 16:30:00,229.52,52.02,247.27,16.05,1.18,1.2,23.4,28.31
14,2024-02-14 16:31:00,212.16,52.02,247.4,15.84,1.18,1.2,23.4,28.31
14,2024-02-14 16:32:00,203.48,52.02,247.52,15.63,1.18,1.2,23.4,28.31
14,2024-02-14 16:33:00,190.92,52.02,247.65,15.42,1.18,1.2,23.4,28.31
14,2024-02-14 16:34:00,178.85,52.02,247.78,15.21,1.18,1.2,23.4,28.31
14,2024-02-14 16:35:00,164.5,52.02,247.9,15.0,1.18,1.2,23.4,28.31
14,2024-02-14 16:36:00,161.7,52.02,248.03,14.79,1.18,1.2,23.4,28.31
14,2024-02-14 16:37:00,161.47,52.02,248.15,14.58,1.18,1.2,23.4,28.31
14,2024-02-14 16:38:00,156.32,52.02,248.27,14.37,1.18,1.2,23.4,28.31
14,2024-02-14 16:39:00,32.09,52.02,248.4,14.15,1.18,1.2,23.4,28.31
14,2024-02-14 16:40:00,17.91,42.86,248.52,13.94,1.03,1.0,23.3,23.53
14,2024-02-14 16:41:00,27.13,42.86,248.64,13.73,1.03,1.0,23.3,23.53
14,2024-02-14 16:42:00,15.34,42.86,248.76,13.52,1.03,1.0,23.3,23.53
14,2024-02-14 16:43:00,12.8,42.86,248.88,13.31,1.03,1.0,23.3,23.53
14,2024-02-14 16:44:00,10.92,42.86,249.01,13.1,1.03,1.0,23.3,23.53
14,2024-02-14 16:45:00,10.48,42.86,249.13,12.88,1.03,1.0,23.3,23.53
14,2024-02-14 16:46:00,9.84,42.86,249.25,12.67,1.03,1.0,23.3,23.53
14,2024-02-14 16:47:00,9.33,42.86,249.37,12.46,1.03,1.0,23.3,23.53
14,2024-02-14 16:48:00,9.07,42.86,249.48,12.25,1.03,1.0,23.3,23.53
14,2024-02-14 16:49:00,8.56,42.86,249.6,12.03,1.03,1.0,23.3,23.53
14,2024-02-15 06:29:00,0.1,1.55,103.97,0.07,0.02,0.0,17.1,0.17
14,2024-02-15 06:30:00,0.14,2.33,104.08,0.26,0.03,0.0,16.8,0.17
14,2024-02-15 06:31:00,0.16,2.33,104.18,0.45,0.03,0.0,16.8,0.17
14,2024-02-15 06:32:00,0.23,2.33,104.28,0.64,0.03,0.0,16.8,0.17
14,2024-02-15 06:33:00,0.25,2.33,104.38,0.83,0.03,0.0,16.8,0.17
14,2024-02-15 06:34:00,0.29,2.33,104.48,1.03,0.03,0.0,16.8,0.17
14,2024-02-15 06:35:00,0.35,2.33,104.58,1.22,0.03,0.0,16.8,0.17
14,2024-02-15 06:36:00,0.38,2.33,104.69,1.42,0.03,0.0,16.8,0.17
14,2024-02-15 06:37:00,0.5,2.33,104.79,1.62,0.03,0.0,16.8,0.17
14,2024-02-15 06:38:00,0.62,2.33,104.89,1.83,0.03,0.0,16.8,0.17
14,2024-02-15 06:39:00,0.7,2.33,104.99,2.03,0.03,0.0,16.8,0.17
14,2024-02-15 06:40:00,0.73,9.58,105.1,2.24,0.04,0.0,16.8,0.17
14,2024-02-15 06:41:00,0.87,9.58,105.2,2.44,0.04,0.0,16.8,0.17
14,2024-02-15 06:42:00,1.02,9.58,105.31,2.65,0.04,0.0,16.8,0.17
14,2024-02-15 06:43:00,1.09,9.58,105.41,2.86,0.04,0.0,16.8,0.17
14,2024-02-15 06:44:00,1.28,9.58,105.51,3.07,0.04,0.0,16.8,0.17
14,2024-02-15 06:45:00,1.34,9.58,105.62,3.28,0.04,0.0,16.8,0.17
14,2024-02-15 06:46:00,1.54,9.58,105.72,3.49,0.04,0.0,16.8,0.17
14,2024-02-15 06:47:00,1.6,9.58,105.83,3.7,0.04,0.0,16.8,0.17
14,2024-02-15 06:48:00,1.68,9.58,105.93,3.91,0.04,0.0,16.8,0.17
14,2024-02-15 06:49:00,2.31,9.58,106.04,4.12,0.04,0.0,16.8,0.17
14,2024-02-15 06:50:00,4.56,16.83,106.14,4.34,0.05,0.0,16.9,0.17
14,2024-02-15 06:51:00,6.77,16.83,106.25,4.55,0.05,0.0,16.9,0.17
14,2024-02-15 06:52:00,7.88,16.83,106.36,4.76,0.05,0.0,16.9,0.17
14,2024-02-15 06:53:00,9.11,16.83,106.46,4.98,0.05,0.0,16.9,0.17
14,2024-02-15 06:54:00,10.26,16.83,106.57,5.19,0.05,0.0,16.9,0.17
14,2024-02-15 06:55:00,11.35,16.83,106.68,5.4,0.05,0.0,16.9,0.17
14,2024-02-15 06:56:00,12.84,16.83,106.79,5.62,0.05,0.0,16.9,0.17
14,2024-02-15 06:57:00,14.25,16.83,106.89,5.83,0.05,0.0,16.9,0.17
14,2024-02-15 06:59:00,16.87,16.83,107.11,6.26,0.05,0.0,16.9,0.17
14,2024-02-15 07:00:00,18.64,24.08,107.22,6.48,0.06,0.0,17.1,0.17
14,2024-02-15 07:01:00,20.01,24.08,107.33,6.69,0.06,0.0,17.1,0.17
14,2024-02-15 07:02:00,18.85,24.08,107.44,6.91,0.06,0.0,17.1,0.17
14,2024-02-15 07:03:00,15.95,24.08,107.55,7.12,0.06,0.0,17.1,0.17
14,2024-02-15 07:04:00,22.76,24.08,107.66,7.33,0.06,0.0,17.1,0.17
14,2024-02-15 07:05:00,25.91,24.08,107.77,7.55,0.06,0.0,17.1,0.17
14,2024-02-15 07:06:00,26.19,24.08,107.88,7.76,0.06,0.0,17.1,0.17
14,2024-02-15 07:07:00,27.46,24.08,107.99,7.98,0.06,0.0,17.1,0.17
14,2024-02-15 07:08:00,29.6,24.08,108.1,8.19,0.06,0.0,17.1,0.17
14,2024-02-15 07:09:00,32.03,24.08,108.21,8.41,0.06,0.0,17.1,0.17
14,2024-02-15 07:10:00,34.45,33.25,108.32,8.62,0.16,0.1,17.1,1.88
14,2024-02-15 07:11:00,36.69,33.25,108.44,8.84,0.16,0.1,17.1,1.88
14,2024-02-15 07:12:00,38.37,33.25,108.55,9.05,0.16,0.1,17.1,1.88
14,2024-02-15 07:13:00,38.6,33.25,108.66,9.27,0.16,0.1,17.1,1.88
14,2024-02-15 07:14:00,42.36,33.25,108.78,9.48,0.16,0.1,17.1,1.88
14,2024-02-15 07:15:00,45.58,33.25,108.89,9.7,0.16,0.1,17.1,1.88
14,2024-02-15 07:16:00,48.97,33.25,109.0,9.91,0.16,0.1,17.1,1.88
14,2024-02-15 07:17:00,50.39,33.25,109.12,10.12,0.16,0.1,17.1,1.88
14,2024-02-15 07:18:00,53.28,33.25,109.23,10.34,0.16,0.1,17.1,1.88
14,2024-02-15 07:19:00,58.32,33.25,109.35,10.55,0.16,0.1,17.1,1.88
14,2024-02-15 07:20:00,61.92,42.41,109.46,10.77,0.25,0.1,17.2,1.89
14,2024-02-15 07:21:00,65.5,42.41,109.58,10.98,0.25,0.1,17.2,1.89
14,2024-02-15 07:22:00,70.16,42.41,109.7,11.19,0.25,0.1,17.2,1.89
14,2024-02-15 07:23:00,72.63,42.41,109.81,11.41,0.25,0.1,17.2,1.89
14,2024-02-15 07:24:00,76.58,42.41,109.93,11.62,0.25,0.1,17.2,1.89
14,2024-02-15 07:25:00,81.67,42.41,110.05,11.83,0.25,0.1,17.2,1.89
14,2024-02-15 07:26:00,85.44,42.41,110.16,12.05,0.25,0.1,17.2,1.89
14,2024-02-15 07:27:00,89.61,42.41,110.28,12.26,0.25,0.1,17.2,1.89
14,2024-02-15 07:28:00,93.98,42.41,110.4,12.47,0.25,0.1,17.2,1.89
14,2024-02-15 07:29:00,96.77,42.41,110.52,12.69,0.25,0.1,17.2,1.89
14,2024-02-15 07:30:00,102.86,51.58,110.64,12.9,0.35,0.1,17.3,1.9
14,2024-02-15 07:31:00,107.46,51.58,110.76,13.11,0.35,0.1,17.3,1.9
14,2024-02-15 07:32:00,111.74,51.58,110.88,13.33,0.35,0.1,17.3,1.9
14,2024-02-15 07:33:00,116.94,51.58,111.0,13.54,0.35,0.1,17.3,1.9
14,2024-02-15 07:34:00,121.2,51.58,111.12,13.75,0.35,0.1,17.3,1.9
14,2024-02-15 07:35:00,126.69,51.58,111.24,13.96,0.35,0.1,17.3,1.9
14,2024-02-15 07:36:00,132.22,51.58,111.37,14.17,0.35,0.1,17.3,1.9
14,2024-02-15 07:37:00,138.59,51.58,111.49,14.39,0.35,0.1,17.3,1.9
14,2024-02-15 07:38:00,141.26,51.58,111.61,14.6,0.35,0.1,17.3,1.9
14,2024-02-15 07:39:00,149.41,51.58,111.73,14.81,0.35,0.1,17.3,1.9
14,2024-02-15 07:40:00,155.04,61.09,111.86,15.02,0.45,0.2,17.5,3.68
14,2024-02-15 07:41:00,162.54,61.09,111.98,15.23,0.45,0.2,17.5,3.68
14,2024-02-15 07:42:00,169.36,61.09,112.11,15.44,0.45,0.2,17.5,3.68
14,2024-02-15 07:43:00,176.66,61.09,112.23,15.65,0.45,0.2,17.5,3.68
14,2024-02-15 07:44:00,177.63,61.09,112.36,15.86,0.45,0.2,17.5,3.68
14,2024-02-15 07:45:00,186.75,61.09,112.48,16.07,0.45,0.2,17.5,3.68
14,2024-02-15 07:46:00,192.53,61.09,112.61,16.29,0.45,0.2,17.5,3.68
14,2024-02-15 07:47:00,201.76,61.09,112.74,16.5,0.45,0.2,17.5,3.68
14,2024-02-15 07:48:00,211.47,61.09,112.87,16.71,0.45,0.2,17.5,3.68
14,2024-02-15 07:49:00,220.59,61.09,112.99,16.92,0.45,0.2,17.5,3.68
14,2024-02-15 07:50:00,224.41,70.6,113.12,17.12,0.54,0.3,17.8,5.52
14,2024-02-15 07:51:00,230.91,70.6,113.25,17.33,0.54,0.3,17.8,5.52
14,2024-02-15 07:52:00,240.55,70.6,113.38,17.54,0.54,0.3,17.8,5.52
14,2024-02-15 07:53:00,248.54,70.6,113.51,17.75,0.54,0.3,17.8,5.52
14,2024-02-15 07:54:00,254.51,70.6,113.64,17.96,0.54,0.3,17.8,5.52
14,2024-02-15 07:55:00,264.21,70.6,113.77,18.17,0.54,0.3,17.8,5.52
14,2024-02-15 07:56:00,265.99,70.6,113.91,18.38,0.54,0.3,17.8,5.52
14,2024-02-15 07:57:00,275.91,70.6,114.04,18.59,0.54,0.3,17.8,5.52
14,2024-02-15 07:58:00,287.37,70.6,114.17,18.8,0.54,0.3,17.8,5.52
14,2024-02-15 07:59:00,294.41,70.6,114.3,19.0,0.54,0.3,17.8,5.52
14,2024-02-15 08:00:00,303.24,80.11,114.44,19.21,0.64,0.4,18.3,7.5
14,2024-02-15 08:01:00,313.5,80.11,114.57,19.42,0.64,0.4,18.3,7.5
14,2024-02-15 08:02:00,321.44,80.11,114.71,19.63,0.64,0.4,18.3,7.5
14,2024-02-15 08:03:00,329.88,80.11,114.84,19.83,0.64,0.4,18.3,7.5
14,2024-02-15 08:04:00,338.55,80.11,114.98,20.04,0.64,0.4,18.3,7.5
14,2024-02-15 08:05:00,352.94,80.11,115.12,20.25,0.64,0.4,18.3,7.5
14,2024-02-15 08:06:00,358.66,80.11,115.25,20.45,0.64,0.4,18.3,7.5
14,2024-02-15 08:07:00,370.16,80.11,115.39,20.66,0.64,0.4,18.3,7.5
14,2024-02-15 08:08:00,380.78,80.11,115.53,20.86,0.64,0.4,18.3,7.5
14,2024-02-15 08:09:00,392.63,80.11,115.67,21.07,0.64,0.4,18.3,7.5
14,2024-02-15 08:10:00,404.8,89.39,115.81,21.28,0.78,0.6,18.9,11.53
14,2024-02-15 08:11:00,414.26,89.39,115.95,21.48,0.78,0.6,18.9,11.53
14,2024-02-15 08:12:00,422.47,89.39,116.09,21.69,0.78,0.6,18.9,11.53
14,2024-02-15 08:13:00,431.68,89.39,116.23,21.89,0.78,0.6,18.9,11.53
14,2024-02-15 08:14:00,441.6,89.39,116.37,22.09,0.78,0.6,18.9,11.53
14,2024-02-15 08:15:00,449.54,89.39,116.52,22.3,0.78,0.6,18.9,11.53
14,2024-02-15 08:16:00,459.42,89.39,116.66,22.5,0.78,0.6,18.9,11.53
14,2024-02-15 08:17:00,470.69,89.39,116.8,22.71,0.78,0.6,18.9,11.53
14,2024-02-15 08:18:00,484.41,89.39,116.95,22.91,0.78,0.6,18.9,11.53
14,2024-02-15 08:19:00,496.54,89.39,117.09,23.11,0.78,0.6,18.9,11.53
14,2024-02-15 08:20:00,503.89,98.66,117.24,23.32,0.91,0.7,19.4,13.77
14,2024-02-15 08:21:00,513.77,98.66,117.39,23.52,0.91,0.7,19.4,13.77
14,2024-02-15 08:22:00,527.1,98.66,117.53,23.72,0.91,0.7,19.4,13.77
14,2024-02-15 08:23:00,538.06,98.66,117.68,23.92,0.91,0.7,19.4,13.77
14,2024-02-15 08:24:00,546.56,98.66,117.83,24.13,0.91,0.7,19.4,13.77
14,2024-02-15 08:25:00,552.81,98.66,117.98,24.33,0.91,0.7,19.4,13.77
14,2024-02-15 08:26:00,567.93,98.66,118.13,24.53,0.91,0.7,19.4,13.77
14,2024-02-15 08:27:00,577.54,98.66,118.28,24.73,0.91,0.7,19.4,13.77
14,2024-02-15 08:28:00,589.9,98.66,118.43,24.93,0.91,0.7,19.4,13.77
14,2024-02-15 08:29:00,601.66,98.66,118.59,25.13,0.91,0.7,19.4,13.77
14,2024-02-15 08:30:00,612.46,107.94,118.74,25.33,1.05,0.9,19.7,17.93
14,2024-02-15 08:31:00,623.35,107.94,118.89,25.53,1.05,0.9,19.7,17.93
14,2024-02-15 08:32:00,634.34,107.94,119.05,25.73,1.05,0.9,19.7,17.93
14,2024-02-15 08:33:00,649.42,107.94,119.2,25.93,1.05,0.9,19.7,17.93
14,2024-02-15 08:34:00,664.86,107.94,119.36,26.13,1.05,0.9,19.7,17.93
14,2024-02-15 08:35:00,672.13,107.94,119.51,26.33,1.05,0.9,19.7,17.93
14,2024-02-15 08:36:00,684.78,107.94,119.67,26.53,1.05,0.9,19.7,17.93
14,2024-02-15 08:37:00,696.01,107.94,119.83,26.73,1.05,0.9,19.7,17.93
14,2024-02-15 08:38:00,712.48,107.94,119.99,26.92,1.05,0.9,19.7,17.93
14,2024-02-15 08:39:00,727.66,107.94,120.15,27.12,1.05,0.9,19.7,17.93
14,2024-02-15 08:40:00,741.52,116.6,120.31,27.32,1.19,1.2,20.4,24.68
14,2024-02-15 08:41:00,747.5,116.6,120.47,27.51,1.19,1.2,20.4,24.68
14,2024-02-15 08:42:00,770.64,116.6,120.63,27.71,1.19,1.2,20.4,24.68
14,2024-02-15 08:43:00,771.65,116.6,120.79,27.91,1.19,1.2,20.4,24.68
14,2024-02-15 08:44:00,778.57,116.6,120.96,28.1,1.19,1.2,20.4,24.68
14,2024-02-15 08:45:00,795.16,116.6,121.12,28.3,1.19,1.2,20.4,24.68
14,2024-02-15 08:46:00,814.63,116.6,121.29,28.49,1.19,1.2,20.4,24.68
14,2024-02-15 08:47:00,810.16,116.6,121.45,28.69,1.19,1.2,20.4,24.68
14,2024-02-15 08:48:00,814.32,116.6,121.62,28.88,1.19,1.2,20.4,24.68
14,2024-02-15 08:49:00,822.68,116.6,121.79,29.08,1.19,1.2,20.4,24.68
14,2024-02-15 08:50:00,832.97,125.26,121.96,29.27,1.32,1.4,21.1,29.75
14,2024-02-15 08:51:00,859.53,125.26,122.13,29.47,1.32,1.4,21.1,29.75
14,2024-02-15 08:52:00,890.85,125.26,122.3,29.66,1.32,1.4,21.1,29.75
14,2024-02-15 08:53:00,899.05,125.26,122.47,29.85,1.32,1.4,21.1,29.75
14,2024-02-15 08:54:00,911.68,125.26,122.64,30.04,1.32,1.4,21.1,29.75
14,2024-02-15 08:55:00,906.73,125.26,122.81,30.24,1.32,1.4,21.1,29.75
14,2024-02-15 08:56:00,897.08,125.26,122.99,30.43,1.32,1.4,21.1,29.75
14,2024-02-15 08:57:00,899.82,125.26,123.16,30.62,1.32,1.4,21.1,29.75
14,2024-02-15 08:58:00,923.29,125.26,123.34,30.81,1.32,1.4,21.1,29.75
14,2024-02-15 08:59:00,957.11,125.26,123.51,31.0,1.32,1.4,21.1,29.75
14,2024-02-15 09:00:00,979.04,133.92,123.69,31.19,1.46,1.7,21.1,36.08
14,2024-02-15 09:01:00,976.98,133.92,123.87,31.38,1.46,1.7,21.1,36.08
14,2024-02-15 09:02:00,992.79,133.92,124.05,31.57,1.46,1.7,21.1,36.08
14,2024-02-15 09:03:00,1040.76,133.92,124.23,31.76,1.46,1.7,21.1,36.08
14,2024-02-15 09:04:00,1047.01,133.92,124.41,31.95,1.46,1.7,21.1,36.08
14,2024-02-15 09:05:00,1090.58,133.92,124.59,32.14,1.46,1.7,21.1,36.08
14,2024-02-15 09:06:00,1098.07,133.92,124.78,32.32,1.46,1.7,21.1,36.08
14,2024-02-15 09:07:00,1090.58,133.92,124.96,32.51,1.46,1.7,21.1,36.08
14,2024-02-15 09:08:00,1112.64,133.92,125.15,32.7,1.46,1.7,21.1,36.08
14,2024-02-15 09:09:00,1089.98,133.92,125.33,32.89,1.46,1.7,21.1,36.08
14,2024-02-15 09:10:00,1122.16,141.68,125.52,33.07,1.57,2.0,22.0,44.22
14,2024-02-15 09:11:00,1141.82,141.68,125.71,33.26,1.57,2.0,22.0,44.22
14,2024-02-15 09:12:00,1147.62,141.68,125.9,33.44,1.57,2.0,22.0,44.22
14,2024-02-15 09:13:00,1156.3,141.68,126.09,33.63,1.57,2.0,22.0,44.22
14,2024-02-15 09:14:00,1169.99,141.68,126.28,33.81,1.57,2.0,22.0,44.22
14,2024-02-15 09:15:00,1207.51,141.68,126.47,34.0,1.57,2.0,22.0,44.22
14,2024-02-15 09:16:00,1210.31,141.68,126.67,34.18,1.57,2.0,22.0,44.22
14,2024-02-15 09:17:00,1231.1,141.68,126.86,34.36,1.57,2.0,22.0,44.22
14,2024-02-15 09:18:00,1269.18,141.68,127.06,34.54,1.57,2.0,22.0,44.22
14,2024-02-15 09:19:00,1257.12,141.68,127.25,34.73,1.57,2.0,22.0,44.22
14,2024-02-15 09:20:00,1241.63,149.45,127.45,34.91,1.68,2.4,22.0,53.02
14,2024-02-15 09:21:00,1262.95,149.45,127.65,35.09,1.68,2.4,22.0,53.02
14,2024-02-15 09:22:00,1301.92,149.45,127.85,35.27,1.68,2.4,22.0,53.02
14,2024-02-15 09:23:00,1301.52,149.45,128.05,35.45,1.68,2.4,22.0,53.02
14,2024-02-15 09:24:00,1314.45,149.45,128.25,35.63,1.68,2.4,22.0,53.02
14,2024-02-15 09:25:00,1303.5,149.45,128.45,35.81,1.68,2.4,22.0,53.02
14,2024-02-15 09:26:00,1348.7,149.45,128.66,35.99,1.68,2.4,22.0,53.02
14,2024-02-15 09:27:00,1380.13,149.45,128.86,36.17,1.68,2.4,22.0,53.02
14,2024-02-15 09:28:00,1412.46,149.45,129.07,36.34,1.68,2.4,22.0,53.02
14,2024-02-15 09:29:00,1412.88,149.45,129.28,36.52,1.68,2.4,22.0,53.02
14,2024-02-15 09:30:00,1408.36,157.21,129.49,36.7,1.78,2.7,22.6,61.25
14,2024-02-15 09:31:00,1438.38,157.21,129.7,36.87,1.78,2.7,22.6,61.25
14,2024-02-15 09:32:00,1448.1,157.21,129.91,37.05,1.78,2.7,22.6,61.25
14,2024-02-15 09:33:00,1488.95,157.21,130.12,37.22,1.78,2.7,22.6,61.25
14,2024-02-15 09:34:00,1506.34,157.21,130.34,37.4,1.78,2.7,22.6,61.25
14,2024-02-15 09:35:00,1514.85,157.21,130.55,37.57,1.78,2.7,22.6,61.25
14,2024-02-15 09:36:00,1496.43,157.21,130.77,37.75,1.78,2.7,22.6,61.25
14,2024-02-15 09:37:00,1465.52,157.21,130.98,37.92,1.78,2.7,22.6,61.25
14,2024-02-15 09:38:00,1449.49,157.21,131.2,38.09,1.78,2.7,22.6,61.25
14,2024-02-15 09:39:00,1423.47,157.21,131.42,38.26,1.78,2.7,22.6,61.25
14,2024-02-15 09:40:00,1449.07,163.86,131.64,38.43,1.89,3.1,22.6,70.29
14,2024-02-15 09:41:00,1478.82,163.86,131.87,38.6,1.89,3.1,22.6,70.29
14,2024-02-15 09:42:00,1501.67,163.86,132.09,38.77,1.89,3.1,22.6,70.29
14,2024-02-15 09:43:00,1513.43,163.86,132.31,38.94,1.89,3.1,22.6,70.29
14,2024-02-15 09:44:00,1488.67,163.86,132.54,39.11,1.89,3.1,22.6,70.29
14,2024-02-15 09:45:00,1508.75,163.86,132.77,39.28,1.89,3.1,22.6,70.29
14,2024-02-15 09:46:00,1498.13,163.86,133.0,39.45,1.89,3.1,22.6,70.29
14,2024-02-15 09:47:00,1531.24,163.86,133.23,39.61,1.89,3.1,22.6,70.29
14,2024-02-15 09:48:00,1543.41,163.86,133.46,39.78,1.89,3.1,22.6,70.29
14,2024-02-15 09:49:00,1636.88,163.86,133.69,39.95,1.89,3.1,22.6,70.29
14,2024-02-15 09:50:00,1575.13,170.51,133.93,40.11,2.0,3.4,23.4,79.79
14,2024-02-15 09:51:00,1575.42,170.51,134.16,40.27,2.0,3.4,23.4,79.79
14,2024-02-15 09:52:00,1619.64,170.51,134.4,40.44,2.0,3.4,23.4,79.79
14,2024-02-15 09:53:00,1634.66,170.51,134.64,40.6,2.0,3.4,23.4,79.79
14,2024-02-15 09:54:00,1646.5,170.51,134.88,40.76,2.0,3.4,23.4,79.79
