LocationCode,DateTime,Power(mW),H_UVI,TEMP,H_UVI_TEMP_interaction
6,2024-05-15 06:29:00,20.61,0.1,22.2,2.44
6,2024-05-15 06:30:00,20.55,0.1,22.6,2.49
6,2024-05-15 06:31:00,20.73,0.1,22.6,2.49
6,2024-05-15 06:32:00,20.69,0.1,22.6,2.49
6,2024-05-15 06:33:00,21.26,0.1,22.6,2.49
6,2024-05-15 06:34:00,21.47,0.1,22.6,2.49
6,2024-05-15 06:35:00,21.56,0.1,22.6,2.49
6,2024-05-15 06:36:00,21.56,0.1,22.6,2.49
6,2024-05-15 06:37:00,21.47,0.1,22.6,2.49
6,2024-05-15 06:38:00,21.47,0.1,22.6,2.49
6,2024-05-15 06:39:00,19.96,0.1,22.6,2.49
6,2024-05-15 06:40:00,17.84,0.2,22.8,4.79
6,2024-05-15 06:41:00,17.05,0.2,22.8,4.79
6,2024-05-15 06:42:00,16.01,0.2,22.8,4.79
6,2024-05-15 06:43:00,16.23,0.2,22.8,4.79
6,2024-05-15 06:44:00,16.01,0.2,22.8,4.79
6,2024-05-15 06:45:00,17.08,0.2,22.8,4.79
6,2024-05-15 06:46:00,19.02,0.2,22.8,4.79
6,2024-05-15 06:47:00,20.81,0.2,22.8,4.79
6,2024-05-15 06:48:00,21.74,0.2,22.8,4.79
6,2024-05-15 06:49:00,25.88,0.2,22.8,4.79
6,2024-05-15 06:50:00,28.3,0.2,23.3,4.89
6,2024-05-15 06:51:00,29.48,0.2,23.3,4.89
6,2024-05-15 06:52:00,30.53,0.2,23.3,4.89
6,2024-05-15 06:53:00,27.8,0.2,23.3,4.89
6,2024-05-15 06:54:00,29.27,0.2,23.3,4.89
6,2024-05-15 06:55:00,35.01,0.2,23.3,4.89
6,2024-05-15 06:56:00,34.32,0.2,23.3,4.89
6,2024-05-15 06:57:00,35.39,0.2,23.3,4.89
6,2024-05-15 06:58:00,37.7,0.2,23.3,4.89
6,2024-05-15 06:59:00,38.51,0.2,23.3,4.89
6,2024-05-15 07:00:00,41.92,0.4,23.5,9.64
6,2024-05-15 07:01:00,46.16,0.4,23.5,9.64
6,2024-05-15 07:02:00,47.92,0.4,23.5,9.64
6,2024-05-15 07:03:00,46.41,0.4,23.5,9.64
6,2024-05-15 07:04:00,49.24,0.4,23.5,9.64
6,2024-05-15 07:05:00,43.72,0.4,23.5,9.64
6,2024-05-15 07:06:00,39.48,0.4,23.5,9.64
6,2024-05-15 07:07:00,43.35,0.4,23.5,9.64
6,2024-05-15 07:08:00,45.18,0.4,23.5,9.64
6,2024-05-15 07:09:00,54.04,0.4,23.5,9.64
6,2024-05-15 07:10:00,46.85,0.5,24.0,12.24
6,2024-05-15 07:11:00,59.27,0.5,24.0,12.24
6,2024-05-15 07:12:00,46.41,0.5,24.0,12.24
6,2024-05-15 07:13:00,41.11,0.5,24.0,12.24
6,2024-05-15 07:14:00,41.23,0.5,24.0,12.24
6,2024-05-15 07:15:00,49.24,0.5,24.0,12.24
6,2024-05-15 07:16:00,69.11,0.5,24.0,12.24
6,2024-05-15 07:17:00,49.5,0.5,24.0,12.24
6,2024-05-15 07:18:00,39.65,0.5,24.0,12.24
6,2024-05-15 07:19:00,58.98,0.5,24.0,12.24
6,2024-05-15 07:20:00,42.09,0.7,24.2,17.18
6,2024-05-15 07:21:00,73.22,0.7,24.2,17.18
6,2024-05-15 07:22:00,65.82,0.7,24.2,17.18
6,2024-05-15 07:23:00,84.9,0.7,24.2,17.18
6,2024-05-15 07:24:00,92.34,0.7,24.2,17.18
6,2024-05-15 07:25:00,88.99,0.7,24.2,17.18
6,2024-05-15 07:26:00,97.45,0.7,24.2,17.18
6,2024-05-15 07:27:00,107.67,0.7,24.2,17.18
6,2024-05-15 07:28:00,89.23,0.7,24.2,17.18
6,2024-05-15 07:29:00,99.06,0.7,24.2,17.18
6,2024-05-15 07:30:00,101.14,1.0,24.3,24.54
6,2024-05-15 07:31:00,109.96,1.0,24.3,24.54
6,2024-05-15 07:32:00,120.16,1.0,24.3,24.54
6,2024-05-15 07:33:00,111.13,1.0,24.3,24.54
6,2024-05-15 07:34:00,114.8,1.0,24.3,24.54
6,2024-05-15 07:35:00,129.53,1.0,24.3,24.54
6,2024-05-15 07:36:00,134.05,1.0,24.3,24.54
6,2024-05-15 07:37:00,145.15,1.0,24.3,24.54
6,2024-05-15 07:38:00,166.22,1.0,24.3,24.54
6,2024-05-15 07:39:00,211.3,1.0,24.3,24.54
6,2024-05-15 07:40:00,225.68,1.2,24.6,29.77
6,2024-05-15 07:41:00,240.19,1.2,24.6,29.77
6,2024-05-15 07:42:00,233.33,1.2,24.6,29.77
6,2024-05-15 07:43:00,234.19,1.2,24.6,29.77
6,2024-05-15 07:44:00,198.6,1.2,24.6,29.77
6,2024-05-15 07:45:00,189.34,1.2,24.6,29.77
6,2024-05-15 07:46:00,210.49,1.2,24.6,29.77
6,2024-05-15 07:47:00,264.43,1.2,24.6,29.77
6,2024-05-15 07:48:00,313.44,1.2,24.6,29.77
6,2024-05-15 07:49:00,305.21,1.2,24.6,29.77
6,2024-05-15 07:50:00,296.51,1.5,24.6,37.15
6,2024-05-15 07:51:00,189.7,1.5,24.6,37.15
6,2024-05-15 07:52:00,89.69,1.5,24.6,37.15
6,2024-05-15 07:53:00,208.5,1.5,24.6,37.15
6,2024-05-15 07:54:00,126.63,1.5,24.6,37.15
6,2024-05-15 07:55:00,120.36,1.5,24.6,37.15
6,2024-05-15 07:56:00,165.74,1.5,24.6,37.15
6,2024-05-15 07:57:00,213.52,1.5,24.6,37.15
6,2024-05-15 07:58:00,331.92,1.5,24.6,37.15
6,2024-05-15 07:59:00,343.86,1.5,24.6,37.15
6,2024-05-15 08:00:00,384.75,1.8,24.7,44.71
6,2024-05-15 08:01:00,270.81,1.8,24.7,44.71
6,2024-05-15 08:02:00,268.74,1.8,24.7,44.71
6,2024-05-15 08:03:00,289.46,1.8,24.7,44.71
6,2024-05-15 08:04:00,308.72,1.8,24.7,44.71
6,2024-05-15 08:05:00,320.91,1.8,24.7,44.71
6,2024-05-15 08:06:00,359.74,1.8,24.7,44.71
6,2024-05-15 08:07:00,356.3,1.8,24.7,44.71
6,2024-05-15 08:08:00,288.82,1.8,24.7,44.71
6,2024-05-15 08:09:00,265.34,1.8,24.7,44.71
6,2024-05-15 08:10:00,306.18,2.1,24.7,52.12
6,2024-05-15 08:11:00,351.48,2.1,24.7,52.12
6,2024-05-15 08:12:00,378.22,2.1,24.7,52.12
6,2024-05-15 08:13:00,393.76,2.1,24.7,52.12
6,2024-05-15 08:14:00,359.6,2.1,24.7,52.12
6,2024-05-15 08:15:00,397.97,2.1,24.7,52.12
6,2024-05-15 08:16:00,412.47,2.1,24.7,52.12
6,2024-05-15 08:17:00,420.89,2.1,24.7,52.12
6,2024-05-15 08:18:00,458.41,2.1,24.7,52.12
6,2024-05-15 08:19:00,428.39,2.1,24.7,52.12
6,2024-05-15 08:20:00,476.72,2.5,25.3,63.5
6,2024-05-15 08:21:00,471.14,2.5,25.3,63.5
6,2024-05-15 08:22:00,479.32,2.5,25.3,63.5
6,2024-05-15 08:23:00,499.95,2.5,25.3,63.5
6,2024-05-15 08:24:00,526.18,2.5,25.3,63.5
6,2024-05-15 08:25:00,522.27,2.5,25.3,63.5
6,2024-05-15 08:26:00,536.28,2.5,25.3,63.5
6,2024-05-15 08:27:00,545.88,2.5,25.3,63.5
6,2024-05-15 08:28:00,545.88,2.5,25.3,63.5
6,2024-05-15 08:29:00,490.36,2.5,25.3,63.5
6,2024-05-15 08:30:00,565.66,2.9,25.7,74.79
6,2024-05-15 08:31:00,535.68,2.9,25.7,74.79
6,2024-05-15 08:32:00,574.09,2.9,25.7,74.79
6,2024-05-15 08:33:00,594.83,2.9,25.7,74.79
6,2024-05-15 08:34:00,628.26,2.9,25.7,74.79
6,2024-05-15 08:35:00,623.24,2.9,25.7,74.79
6,2024-05-15 08:36:00,645.59,2.9,25.7,74.79
6,2024-05-15 08:37:00,643.71,2.9,25.7,74.79
6,2024-05-15 08:38:00,673.73,2.9,25.7,74.79
6,2024-05-15 08:39:00,695.69,2.9,25.7,74.79
6,2024-05-15 08:40:00,707.99,3.3,25.6,84.74
6,2024-05-15 08:41:00,729.5,3.3,25.6,84.74
6,2024-05-15 08:42:00,736.94,3.3,25.6,84.74
6,2024-05-15 08:43:00,743.2,3.3,25.6,84.74
6,2024-05-15 08:44:00,748.37,3.3,25.6,84.74
6,2024-05-15 08:45:00,760.41,3.3,25.6,84.74
6,2024-05-15 08:46:00,764.93,3.3,25.6,84.74
6,2024-05-15 08:47:00,773.06,3.3,25.6,84.74
6,2024-05-15 08:48:00,753.36,3.3,25.6,84.74
6,2024-05-15 08:49:00,796.05,3.3,25.6,84.74
6,2024-05-15 08:50:00,857.99,3.8,25.6,97.54
6,2024-05-15 08:51:00,852.98,3.8,25.6,97.54
6,2024-05-15 08:52:00,851.36,3.8,25.6,97.54
6,2024-05-15 08:53:00,825.13,3.8,25.6,97.54
6,2024-05-15 08:54:00,751.64,3.8,25.6,97.54
6,2024-05-15 08:55:00,776.06,3.8,25.6,97.54
6,2024-05-15 08:56:00,712.35,3.8,25.6,97.54
6,2024-05-15 08:57:00,759.39,3.8,25.6,97.54
6,2024-05-15 08:58:00,825.98,3.8,25.6,97.54
6,2024-05-15 08:59:00,107.2,3.8,25.6,97.54
6,2024-05-15 09:00:00,64.89,4.2,25.9,109.04
6,2024-05-15 09:01:00,237.84,4.2,25.9,109.04
6,2024-05-15 09:02:00,29.17,4.2,25.9,109.04
6,2024-05-15 09:03:00,25.98,4.2,25.9,109.04
6,2024-05-15 09:04:00,33.37,4.2,25.9,109.04
6,2024-05-15 09:05:00,840.45,4.2,25.9,109.04
6,2024-05-15 09:06:00,957.87,4.2,25.9,109.04
6,2024-05-15 09:07:00,955.81,4.2,25.9,109.04
6,2024-05-15 09:08:00,990.56,4.2,25.9,109.04
6,2024-05-15 09:09:00,1009.01,4.2,25.9,109.04
6,2024-05-15 09:10:00,1059.52,4.6,26.1,120.32
6,2024-05-15 09:11:00,1118.95,4.6,26.1,120.32
6,2024-05-15 09:12:00,1092.79,4.6,26.1,120.32
6,2024-05-15 09:13:00,1137.93,4.6,26.1,120.32
6,2024-05-15 09:14:00,982.52,4.6,26.1,120.32
6,2024-05-15 09:15:00,784.25,4.6,26.1,120.32
6,2024-05-15 09:16:00,735.23,4.6,26.1,120.32
6,2024-05-15 09:17:00,704.35,4.6,26.1,120.32
6,2024-05-15 09:18:00,534.83,4.6,26.1,120.32
6,2024-05-15 09:19:00,438.28,4.6,26.1,120.32
6,2024-05-15 09:20:00,857.23,5.1,26.3,134.39
6,2024-05-15 09:21:00,1249.79,5.1,26.3,134.39
6,2024-05-15 09:22:00,1235.39,5.1,26.3,134.39
6,2024-05-15 09:23:00,1235.0,5.1,26.3,134.39
6,2024-05-15 09:24:00,1195.9,5.1,26.3,134.39
6,2024-05-15 09:25:00,931.16,5.1,26.3,134.39
6,2024-05-15 09:26:00,865.83,5.1,26.3,134.39
6,2024-05-15 09:27:00,883.63,5.1,26.3,134.39
6,2024-05-15 09:28:00,673.25,5.1,26.3,134.39
6,2024-05-15 09:29:00,604.93,5.1,26.3,134.39
6,2024-05-15 09:30:00,689.63,5.5,26.0,143.26
6,2024-05-15 09:31:00,764.42,5.5,26.0,143.26
6,2024-05-15 09:32:00,948.82,5.5,26.0,143.26
6,2024-05-15 09:33:00,1284.84,5.5,26.0,143.26
6,2024-05-15 09:34:00,1402.68,5.5,26.0,143.26
6,2024-05-15 09:35:00,1270.9,5.5,26.0,143.26
6,2024-05-15 09:36:00,969.18,5.5,26.0,143.26
6,2024-05-15 09:37:00,1265.07,5.5,26.0,143.26
6,2024-05-15 09:38:00,1319.54,5.5,26.0,143.26
6,2024-05-15 09:39:00,1274.2,5.5,26.0,143.26
6,2024-05-15 09:40:00,968.83,5.9,26.1,154.25
6,2024-05-15 09:41:00,1253.35,5.9,26.1,154.25
6,2024-05-15 09:42:00,1193.34,5.9,26.1,154.25
6,2024-05-15 09:43:00,1167.05,5.9,26.1,154.25
6,2024-05-15 09:44:00,1258.21,5.9,26.1,154.25
6,2024-05-15 09:45:00,1309.18,5.9,26.1,154.25
6,2024-05-15 09:46:00,1454.36,5.9,26.1,154.25
6,2024-05-15 09:47:00,1423.22,5.9,26.1,154.25
6,2024-05-15 09:48:00,1181.69,5.9,26.1,154.25
6,2024-05-15 09:49:00,973.93,5.9,26.1,154.25
6,2024-05-15 09:50:00,1256.24,6.1,26.1,159.47
6,2024-05-15 09:51:00,1390.35,6.1,26.1,159.47
6,2024-05-15 09:52:00,1201.82,6.1,26.1,159.47
6,2024-05-15 09:53:00,919.21,6.1,26.1,159.47
6,2024-05-15 09:54:00,941.74,6.1,26.1,159.47
6,2024-05-15 09:55:00,939.81,6.1,26.1,159.47
6,2024-05-15 09:56:00,1020.02,6.1,26.1,159.47
6,2024-05-15 09:57:00,1347.49,6.1,26.1,159.47
6,2024-05-15 09:58:00,1255.32,6.1,26.1,159.47
6,2024-05-15 09:59:00,1232.14,6.1,26.1,159.47
6,2024-05-15 10:00:00,716.52,6.4,26.5,169.86
6,2024-05-15 10:01:00,504.03,6.4,26.5,169.86
6,2024-05-15 10:02:00,841.75,6.4,26.5,169.86
6,2024-05-15 10:03:00,827.7,6.4,26.5,169.86
6,2024-05-15 10:04:00,1005.48,6.4,26.5,169.86
6,2024-05-15 10:05:00,938.9,6.4,26.5,169.86
6,2024-05-15 10:06:00,1451.96,6.4,26.5,169.86
6,2024-05-15 10:07:00,1648.08,6.4,26.5,169.86
6,2024-05-15 10:08:00,1590.39,6.4,26.5,169.86
6,2024-05-15 10:09:00,1452.24,6.4,26.5,169.86
6,2024-05-15 10:10:00,1668.19,6.8,26.5,180.46
6,2024-05-15 10:11:00,1511.28,6.8,26.5,180.46
6,2024-05-15 10:12:00,1104.86,6.8,26.5,180.46
6,2024-05-15 10:13:00,994.55,6.8,26.5,180.46
6,2024-05-15 10:14:00,514.5,6.8,26.5,180.46
6,2024-05-15 10:15:00,1113.02,6.8,26.5,180.46
6,2024-05-15 10:16:00,1112.4,6.8,26.5,180.46
6,2024-05-15 10:17:00,972.77,6.8,26.5,180.46
6,2024-05-15 10:18:00,1029.16,6.8,26.5,180.46
6,2024-05-15 10:19:00,1563.26,6.8,26.5,180.46
6,2024-05-15 10:20:00,1803.56,7.1,26.8,190.55
6,2024-05-15 10:21:00,1666.68,7.1,26.8,190.55
6,2024-05-15 10:22:00,1529.09,7.1,26.8,190.55
6,2024-05-15 10:23:00,645.98,7.1,26.8,190.55
6,2024-05-15 10:24:00,686.52,7.1,26.8,190.55
6,2024-05-15 10:25:00,897.94,7.1,26.8,190.55
6,2024-05-15 10:26:00,1314.43,7.1,26.8,190.55
6,2024-05-15 10:27:00,931.41,7.1,26.8,190.55
6,2024-05-15 10:28:00,846.72,7.1,26.8,190.55
6,2024-05-15 10:29:00,680.02,7.1,26.8,190.55
6,2024-05-15 10:30:00,762.37,7.6,26.6,202.43
6,2024-05-15 10:31:00,805.83,7.6,26.6,202.43
6,2024-05-15 10:32:00,886.29,7.6,26.6,202.43
