LocationCode,DateTime,Power(mW),H_UVI,TEMP,H_UVI_TEMP_interaction
13,2024-02-01 16:16:00,4.78,0.5,24.0,12.24
13,2024-02-01 16:17:00,4.35,0.5,24.0,12.24
13,2024-02-01 16:18:00,4.23,0.5,24.0,12.24
13,2024-02-01 16:19:00,4.24,0.5,24.0,12.24
13,2024-02-01 16:20:00,4.31,0.4,23.8,9.76
13,2024-02-01 16:21:00,4.35,0.4,23.8,9.76
13,2024-02-01 16:22:00,4.23,0.4,23.8,9.76
13,2024-02-01 16:23:00,4.1,0.4,23.8,9.76
13,2024-02-01 16:24:00,3.84,0.4,23.8,9.76
13,2024-02-01 16:25:00,3.74,0.4,23.8,9.76
13,2024-02-01 16:26:00,3.46,0.4,23.8,9.76
13,2024-02-01 16:27:00,3.42,0.4,23.8,9.76
13,2024-02-01 16:28:00,3.46,0.4,23.8,9.76
13,2024-02-01 16:29:00,3.44,0.4,23.8,9.76
13,2024-02-01 16:30:00,3.17,0.4,23.4,9.59
13,2024-02-01 16:31:00,3.12,0.4,23.4,9.59
13,2024-02-01 16:32:00,3.21,0.4,23.4,9.59
13,2024-02-01 16:33:00,3.02,0.4,23.4,9.59
13,2024-02-01 16:34:00,2.88,0.4,23.4,9.59
13,2024-02-01 16:35:00,2.67,0.4,23.4,9.59
13,2024-02-01 16:36:00,2.57,0.4,23.4,9.59
13,2024-02-01 16:37:00,2.43,0.4,23.4,9.59
13,2024-02-01 16:38:00,2.34,0.4,23.4,9.59
13,2024-02-01 16:39:00,2.32,0.4,23.4,9.59
13,2024-02-01 16:40:00,2.3,0.3,23.5,7.28
13,2024-02-01 16:41:00,2.29,0.3,23.5,7.28
13,2024-02-01 16:42:00,2.3,0.3,23.5,7.28
13,2024-02-01 16:43:00,2.24,0.3,23.5,7.28
13,2024-02-01 16:44:00,2.16,0.3,23.5,7.28
13,2024-02-01 16:45:00,1.76,0.3,23.5,7.28
13,2024-02-01 16:46:00,1.75,0.3,23.5,7.28
13,2024-02-01 16:47:00,1.47,0.3,23.5,7.28
13,2024-02-01 16:48:00,1.45,0.3,23.5,7.28
13,2024-02-01 16:49:00,1.42,0.3,23.5,7.28
13,2024-02-01 16:50:00,1.39,0.3,23.1,7.16
13,2024-02-01 16:51:00,1.35,0.3,23.1,7.16
13,2024-02-01 16:52:00,1.34,0.3,23.1,7.16
13,2024-02-01 16:53:00,1.35,0.3,23.1,7.16
13,2024-02-01 16:54:00,1.37,0.3,23.1,7.16
13,2024-02-01 16:55:00,1.27,0.3,23.1,7.16
13,2024-02-01 16:56:00,1.3,0.3,23.1,7.16
13,2024-02-01 16:57:00,1.38,0.3,23.1,7.16
13,2024-02-01 16:58:00,1.25,0.3,23.1,7.16
13,2024-02-01 16:59:00,1.21,0.3,23.1,7.16
13,2024-02-01 17:00:00,1.15,0.2,22.7,4.77
13,2024-02-01 17:01:00,1.09,0.2,22.7,4.77
13,2024-02-01 17:02:00,0.97,0.2,22.7,4.77
13,2024-02-01 17:03:00,0.9,0.2,22.7,4.77
13,2024-02-01 17:04:00,0.81,0.2,22.7,4.77
13,2024-02-01 17:05:00,0.8,0.2,22.7,4.77
13,2024-02-01 17:06:00,0.77,0.2,22.7,4.77
13,2024-02-01 17:07:00,0.74,0.2,22.7,4.77
13,2024-02-01 17:08:00,0.75,0.2,22.7,4.77
13,2024-02-01 17:09:00,0.62,0.2,22.7,4.77
13,2024-02-01 17:10:00,0.59,0.2,22.8,4.79
13,2024-02-01 17:11:00,0.51,0.2,22.8,4.79
13,2024-02-01 17:12:00,0.51,0.2,22.8,4.79
13,2024-02-01 17:13:00,0.43,0.2,22.8,4.79
13,2024-02-01 17:14:00,0.39,0.2,22.8,4.79
13,2024-02-01 17:15:00,0.32,0.2,22.8,4.79
13,2024-02-01 17:16:00,0.31,0.2,22.8,4.79
13,2024-02-01 17:17:00,0.32,0.2,22.8,4.79
13,2024-02-01 17:18:00,0.29,0.2,22.8,4.79
13,2024-02-01 17:19:00,0.26,0.2,22.8,4.79
13,2024-02-01 17:20:00,0.21,0.1,23.0,2.53
13,2024-02-01 17:21:00,0.19,0.1,23.0,2.53
13,2024-02-01 17:22:00,0.2,0.1,23.0,2.53
13,2024-02-01 17:23:00,0.19,0.1,23.0,2.53
13,2024-02-01 17:24:00,0.16,0.1,23.0,2.53
13,2024-02-01 17:25:00,0.16,0.1,23.0,2.53
13,2024-02-01 17:26:00,0.12,0.1,23.0,2.53
13,2024-02-01 17:27:00,0.13,0.1,23.0,2.53
13,2024-02-01 17:28:00,0.12,0.1,23.0,2.53
13,2024-02-01 17:29:00,0.09,0.1,23.0,2.53
13,2024-02-01 17:30:00,0.06,0.1,22.9,2.52
13,2024-02-01 17:31:00,0.05,0.1,22.9,2.52
13,2024-02-01 17:32:00,0.04,0.1,22.9,2.52
13,2024-02-01 17:33:00,0.05,0.1,22.9,2.52
13,2024-02-01 17:34:00,0.04,0.1,22.9,2.52
13,2024-02-01 17:35:00,0.03,0.1,22.9,2.52
13,2024-02-01 17:36:00,0.04,0.1,22.9,2.52
13,2024-02-01 17:37:00,0.03,0.1,22.9,2.52
13,2024-02-01 17:38:00,0.04,0.1,22.9,2.52
13,2024-02-01 17:39:00,0.02,0.1,22.9,2.52
13,2024-02-01 17:40:00,0.03,0.0,22.8,0.23
13,2024-02-01 17:41:00,0.02,0.0,22.8,0.23
13,2024-02-01 17:42:00,0.02,0.0,22.8,0.23
13,2024-02-01 17:43:00,0.01,0.0,22.8,0.23
13,2024-02-01 17:44:00,0.02,0.0,22.8,0.23
13,2024-02-01 17:45:00,0.01,0.0,22.8,0.23
13,2024-02-01 17:46:00,0.0,0.0,22.8,0.23
13,2024-02-01 17:47:00,0.0,0.0,22.8,0.23
13,2024-02-01 17:48:00,0.0,0.0,22.8,0.23
13,2024-02-01 17:49:00,0.0,0.0,22.8,0.23
13,2024-02-01 17:50:00,0.0,0.0,22.8,0.23
13,2024-02-01 17:51:00,0.0,0.0,22.8,0.23
13,2024-02-01 17:52:00,0.0,0.0,22.8,0.23
13,2024-02-02 06:22:00,0.01,0.0,20.9,0.21
13,2024-02-02 06:23:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:24:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:25:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:26:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:27:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:28:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:29:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:30:00,0.01,0.0,20.9,0.21
13,2024-02-02 06:31:00,0.0,0.0,20.9,0.21
13,2024-02-02 06:32:00,0.01,0.0,20.9,0.21
13,2024-02-02 06:33:00,0.02,0.0,20.9,0.21
13,2024-02-02 06:34:00,0.01,0.0,20.9,0.21
13,2024-02-02 06:35:00,0.02,0.0,20.9,0.21
13,2024-02-02 06:36:00,0.02,0.0,20.9,0.21
13,2024-02-02 06:37:00,0.03,0.0,20.9,0.21
13,2024-02-02 06:38:00,0.03,0.0,20.9,0.21
13,2024-02-02 06:39:00,0.04,0.0,20.9,0.21
13,2024-02-02 06:40:00,0.04,0.0,20.9,0.21
13,2024-02-02 06:41:00,0.09,0.0,20.9,0.21
13,2024-02-02 06:42:00,0.09,0.0,20.9,0.21
13,2024-02-02 06:43:00,0.1,0.0,20.9,0.21
13,2024-02-02 06:44:00,0.12,0.0,20.9,0.21
13,2024-02-02 06:45:00,0.12,0.0,20.9,0.21
13,2024-02-02 06:46:00,0.16,0.0,20.9,0.21
13,2024-02-02 06:47:00,0.18,0.0,20.9,0.21
13,2024-02-02 06:48:00,0.24,0.0,20.9,0.21
13,2024-02-02 06:49:00,0.25,0.0,20.9,0.21
13,2024-02-02 06:50:00,0.26,0.0,20.9,0.21
13,2024-02-02 06:51:00,0.3,0.0,20.9,0.21
13,2024-02-02 06:52:00,0.28,0.0,20.9,0.21
13,2024-02-02 06:53:00,0.26,0.0,20.9,0.21
13,2024-02-02 06:54:00,0.4,0.0,20.9,0.21
13,2024-02-02 06:55:00,0.44,0.0,20.9,0.21
13,2024-02-02 06:56:00,0.54,0.0,20.9,0.21
13,2024-02-02 06:57:00,0.56,0.0,20.9,0.21
13,2024-02-02 06:58:00,0.57,0.0,20.9,0.21
13,2024-02-02 06:59:00,0.61,0.0,20.9,0.21
13,2024-02-02 07:00:00,0.7,0.0,20.9,0.21
13,2024-02-02 07:01:00,0.7,0.0,20.9,0.21
13,2024-02-02 07:02:00,0.84,0.0,20.9,0.21
13,2024-02-02 07:03:00,0.77,0.0,20.9,0.21
13,2024-02-02 07:04:00,0.87,0.0,20.9,0.21
13,2024-02-02 07:05:00,0.96,0.0,20.9,0.21
13,2024-02-02 07:06:00,1.11,0.0,20.9,0.21
13,2024-02-02 07:07:00,1.14,0.0,20.9,0.21
13,2024-02-02 07:08:00,1.26,0.0,20.9,0.21
13,2024-02-02 07:09:00,1.33,0.0,20.9,0.21
13,2024-02-02 07:10:00,1.31,0.0,21.0,0.21
13,2024-02-02 07:11:00,1.33,0.0,21.0,0.21
13,2024-02-02 07:12:00,1.32,0.0,21.0,0.21
13,2024-02-02 07:13:00,0.94,0.0,21.0,0.21
13,2024-02-02 07:14:00,1.22,0.0,21.0,0.21
13,2024-02-02 07:15:00,1.9,0.0,21.0,0.21
13,2024-02-02 07:16:00,1.99,0.0,21.0,0.21
13,2024-02-02 07:17:00,2.25,0.0,21.0,0.21
13,2024-02-02 07:18:00,2.04,0.0,21.0,0.21
13,2024-02-02 07:19:00,2.02,0.0,21.0,0.21
13,2024-02-02 07:20:00,2.21,0.0,21.0,0.21
13,2024-02-02 07:21:00,2.59,0.0,21.0,0.21
13,2024-02-02 07:22:00,2.71,0.0,21.0,0.21
13,2024-02-02 07:23:00,2.98,0.0,21.0,0.21
13,2024-02-02 07:24:00,3.38,0.0,21.0,0.21
13,2024-02-02 07:25:00,3.78,0.0,21.0,0.21
13,2024-02-02 07:26:00,4.12,0.0,21.0,0.21
13,2024-02-02 07:27:00,4.24,0.0,21.0,0.21
13,2024-02-02 07:28:00,4.56,0.0,21.0,0.21
13,2024-02-02 07:29:00,5.02,0.0,21.0,0.21
13,2024-02-02 07:30:00,5.52,0.0,21.0,0.21
13,2024-02-02 07:31:00,6.12,0.0,21.0,0.21
13,2024-02-02 07:32:00,7.21,0.0,21.0,0.21
13,2024-02-02 07:33:00,7.86,0.0,21.0,0.21
13,2024-02-02 07:34:00,8.6,0.0,21.0,0.21
13,2024-02-02 07:35:00,9.14,0.0,21.0,0.21
13,2024-02-02 07:36:00,9.22,0.0,21.0,0.21
13,2024-02-02 07:37:00,9.58,0.0,21.0,0.21
13,2024-02-02 07:38:00,9.28,0.0,21.0,0.21
13,2024-02-02 07:39:00,9.14,0.0,21.0,0.21
13,2024-02-02 07:40:00,9.28,0.1,21.1,2.32
13,2024-02-02 07:41:00,10.66,0.1,21.1,2.32
13,2024-02-02 07:42:00,10.48,0.1,21.1,2.32
13,2024-02-02 07:43:00,12.01,0.1,21.1,2.32
13,2024-02-02 07:44:00,13.51,0.1,21.1,2.32
13,2024-02-02 07:45:00,14.23,0.1,21.1,2.32
13,2024-02-02 07:46:00,14.3,0.1,21.1,2.32
13,2024-02-02 07:47:00,11.14,0.1,21.1,2.32
13,2024-02-02 07:48:00,10.35,0.1,21.1,2.32
13,2024-02-02 07:49:00,10.54,0.1,21.1,2.32
13,2024-02-02 07:50:00,12.48,0.1,21.1,2.32
13,2024-02-02 07:51:00,13.41,0.1,21.1,2.32
13,2024-02-02 07:52:00,16.74,0.1,21.1,2.32
13,2024-02-02 07:53:00,19.49,0.1,21.1,2.32
13,2024-02-02 07:54:00,21.38,0.1,21.1,2.32
13,2024-02-02 07:55:00,19.82,0.1,21.1,2.32
13,2024-02-02 07:56:00,18.21,0.1,21.1,2.32
13,2024-02-02 07:57:00,22.55,0.1,21.1,2.32
13,2024-02-02 07:58:00,22.68,0.1,21.1,2.32
13,2024-02-02 07:59:00,25.98,0.1,21.1,2.32
13,2024-02-02 08:00:00,29.38,0.2,21.0,4.41
13,2024-02-02 08:01:00,27.86,0.2,21.0,4.41
13,2024-02-02 08:02:00,20.73,0.2,21.0,4.41
13,2024-02-02 08:03:00,21.7,0.2,21.0,4.41
13,2024-02-02 08:04:00,20.52,0.2,21.0,4.41
13,2024-02-02 08:05:00,20.04,0.2,21.0,4.41
13,2024-02-02 08:06:00,27.15,0.2,21.0,4.41
13,2024-02-02 08:07:00,31.69,0.2,21.0,4.41
13,2024-02-02 08:08:00,34.61,0.2,21.0,4.41
13,2024-02-02 08:09:00,34.17,0.2,21.0,4.41
13,2024-02-02 08:10:00,26.75,0.3,21.1,6.54
13,2024-02-02 08:11:00,27.2,0.3,21.1,6.54
13,2024-02-02 08:12:00,28.1,0.3,21.1,6.54
13,2024-02-02 08:13:00,29.27,0.3,21.1,6.54
13,2024-02-02 08:14:00,26.91,0.3,21.1,6.54
13,2024-02-02 08:15:00,26.11,0.3,21.1,6.54
13,2024-02-02 08:16:00,23.33,0.3,21.1,6.54
13,2024-02-02 08:17:00,19.91,0.3,21.1,6.54
13,2024-02-02 08:18:00,21.47,0.3,21.1,6.54
13,2024-02-02 08:19:00,26.11,0.3,21.1,6.54
13,2024-02-02 08:20:00,31.44,0.4,21.4,8.77
13,2024-02-02 08:21:00,32.9,0.4,21.4,8.77
13,2024-02-02 08:22:00,33.0,0.4,21.4,8.77
13,2024-02-02 08:23:00,30.58,0.4,21.4,8.77
13,2024-02-02 08:24:00,31.8,0.4,21.4,8.77
13,2024-02-02 08:25:00,31.65,0.4,21.4,8.77
13,2024-02-02 08:26:00,32.62,0.4,21.4,8.77
13,2024-02-02 08:27:00,34.28,0.4,21.4,8.77
13,2024-02-02 08:28:00,32.83,0.4,21.4,8.77
13,2024-02-02 08:29:00,29.07,0.4,21.4,8.77
13,2024-02-02 08:30:00,28.0,0.5,21.6,11.02
13,2024-02-02 08:31:00,25.69,0.5,21.6,11.02
13,2024-02-02 08:32:00,21.79,0.5,21.6,11.02
13,2024-02-02 08:33:00,17.89,0.5,21.6,11.02
13,2024-02-02 08:34:00,18.5,0.5,21.6,11.02
13,2024-02-02 08:35:00,19.99,0.5,21.6,11.02
13,2024-02-02 08:36:00,20.78,0.5,21.6,11.02
13,2024-02-02 08:37:00,21.7,0.5,21.6,11.02
13,2024-02-02 08:38:00,23.04,0.5,21.6,11.02
13,2024-02-02 08:39:00,21.44,0.5,21.6,11.02
13,2024-02-02 08:40:00,21.7,0.6,21.7,13.24
13,2024-02-02 08:41:00,24.01,0.6,21.7,13.24
13,2024-02-02 08:42:00,24.91,0.6,21.7,13.24
13,2024-02-02 08:43:00,28.46,0.6,21.7,13.24
13,2024-02-02 08:44:00,30.22,0.6,21.7,13.24
13,2024-02-02 08:45:00,30.22,0.6,21.7,13.24
13,2024-02-02 08:46:00,31.59,0.6,21.7,13.24
13,2024-02-02 08:47:00,35.57,0.6,21.7,13.24
13,2024-02-02 08:48:00,37.82,0.6,21.7,13.24
13,2024-02-02 08:49:00,37.77,0.6,21.7,13.24
13,2024-02-02 08:50:00,39.29,0.8,21.9,17.74
13,2024-02-02 08:51:00,40.75,0.8,21.9,17.74
13,2024-02-02 08:52:00,41.97,0.8,21.9,17.74
13,2024-02-02 08:53:00,42.09,0.8,21.9,17.74
13,2024-02-02 08:54:00,43.4,0.8,21.9,17.74
13,2024-02-02 08:55:00,47.01,0.8,21.9,17.74
13,2024-02-02 08:56:00,51.63,0.8,21.9,17.74
13,2024-02-02 08:57:00,53.13,0.8,21.9,17.74
13,2024-02-02 08:58:00,53.41,0.8,21.9,17.74
13,2024-02-02 08:59:00,58.69,0.8,21.9,17.74
13,2024-02-02 09:00:00,65.6,0.9,22.3,20.29
13,2024-02-02 09:01:00,69.99,0.9,22.3,20.29
13,2024-02-02 09:02:00,74.13,0.9,22.3,20.29
13,2024-02-02 09:03:00,79.73,0.9,22.3,20.29
13,2024-02-02 09:04:00,74.29,0.9,22.3,20.29
13,2024-02-02 09:05:00,65.15,0.9,22.3,20.29
13,2024-02-02 09:06:00,64.75,0.9,22.3,20.29
13,2024-02-02 09:07:00,63.3,0.9,22.3,20.29
13,2024-02-02 09:08:00,65.45,0.9,22.3,20.29
13,2024-02-02 09:09:00,68.89,0.9,22.3,20.29
13,2024-02-02 09:10:00,72.16,1.0,22.4,22.62
13,2024-02-02 09:11:00,68.73,1.0,22.4,22.62
13,2024-02-02 09:12:00,67.39,1.0,22.4,22.62
13,2024-02-02 09:13:00,74.13,1.0,22.4,22.62
13,2024-02-02 09:14:00,80.07,1.0,22.4,22.62
13,2024-02-02 09:15:00,83.76,1.0,22.4,22.62
13,2024-02-02 09:16:00,91.91,1.0,22.4,22.62
13,2024-02-02 09:17:00,98.02,1.0,22.4,22.62
13,2024-02-02 09:18:00,104.37,1.0,22.4,22.62
13,2024-02-02 09:19:00,108.9,1.0,22.4,22.62
13,2024-02-02 09:20:00,113.2,1.2,22.7,27.47
13,2024-02-02 09:21:00,117.01,1.2,22.7,27.47
13,2024-02-02 09:22:00,115.54,1.2,22.7,27.47
13,2024-02-02 09:23:00,115.2,1.2,22.7,27.47
13,2024-02-02 09:24:00,117.5,1.2,22.7,27.47
13,2024-02-02 09:25:00,117.91,1.2,22.7,27.47
13,2024-02-02 09:26:00,116.15,1.2,22.7,27.47
13,2024-02-02 09:27:00,117.3,1.2,22.7,27.47
13,2024-02-02 09:28:00,115.46,1.2,22.7,27.47
13,2024-02-02 09:29:00,117.91,1.2,22.7,27.47
13,2024-02-02 09:30:00,117.83,1.4,23.1,32.57
13,2024-02-02 09:31:00,113.92,1.4,23.1,32.57
13,2024-02-02 09:32:00,113.12,1.4,23.1,32.57
13,2024-02-02 09:33:00,106.62,1.4,23.1,32.57
13,2024-02-02 09:34:00,100.39,1.4,23.1,32.57
13,2024-02-02 09:35:00,101.95,1.4,23.1,32.57
13,2024-02-02 09:36:00,104.95,1.4,23.1,32.57
13,2024-02-02 09:37:00,114.92,1.4,23.1,32.57
13,2024-02-02 09:38:00,118.24,1.4,23.1,32.57
13,2024-02-02 09:39:00,122.22,1.4,23.1,32.57
13,2024-02-02 09:40:00,132.32,1.7,23.0,39.33
13,2024-02-02 09:41:00,137.85,1.7,23.0,39.33
13,2024-02-02 09:42:00,138.51,1.7,23.0,39.33
13,2024-02-02 09:43:00,147.97,1.7,23.0,39.33
13,2024-02-02 09:44:00,165.12,1.7,23.0,39.33
13,2024-02-02 09:45:00,188.06,1.7,23.0,39.33
13,2024-02-02 09:46:00,215.53,1.7,23.0,39.33
13,2024-02-02 09:47:00,254.97,1.7,23.0,39.33
13,2024-02-02 09:48:00,340.77,1.7,23.0,39.33
13,2024-02-02 09:49:00,986.14,1.7,23.0,39.33
13,2024-02-02 09:50:00,978.34,2.0,23.4,47.03
13,2024-02-02 09:51:00,686.62,2.0,23.4,47.03
13,2024-02-02 09:52:00,493.32,2.0,23.4,47.03
13,2024-02-02 09:53:00,373.18,2.0,23.4,47.03
13,2024-02-02 09:54:00,434.4,2.0,23.4,47.03
13,2024-02-02 09:55:00,395.16,2.0,23.4,47.03
13,2024-02-02 09:56:00,418.0,2.0,23.4,47.03
13,2024-02-02 09:57:00,383.15,2.0,23.4,47.03
13,2024-02-02 09:58:00,399.53,2.0,23.4,47.03
13,2024-02-02 09:59:00,443.98,2.0,23.4,47.03
13,2024-02-02 10:00:00,606.39,2.3,24.1,55.67
13,2024-02-02 10:01:00,695.31,2.3,24.1,55.67
13,2024-02-02 10:02:00,971.27,2.3,24.1,55.67
13,2024-02-02 10:03:00,727.5,2.3,24.1,55.67
13,2024-02-02 10:04:00,704.44,2.3,24.1,55.67
13,2024-02-02 10:05:00,505.61,2.3,24.1,55.67
13,2024-02-02 10:06:00,472.11,2.3,24.1,55.67
13,2024-02-02 10:07:00,451.52,2.3,24.1,55.67
13,2024-02-02 10:08:00,471.31,2.3,24.1,55.67
13,2024-02-02 10:09:00,472.28,2.3,24.1,55.67
13,2024-02-02 10:10:00,502.78,2.7,24.5,66.4
13,2024-02-02 10:11:00,599.91,2.7,24.5,66.4
13,2024-02-02 10:12:00,712.75,2.7,24.5,66.4
13,2024-02-02 10:13:00,632.74,2.7,24.5,66.4
13,2024-02-02 10:14:00,891.27,2.7,24.5,66.4
13,2024-02-02 10:15:00,1214.09,2.7,24.5,66.4
13,2024-02-02 10:16:00,471.47,2.7,24.5,66.4
13,2024-02-02 10:17:00,508.62,2.7,24.5,66.4
13,2024-02-02 10:18:00,990.23,2.7,24.5,66.4
13,2024-02-02 10:19:00,678.57,2.7,24.5,66.4
13,2024-02-02 10:20:00,1102.39,3.3,24.5,81.09
13,2024-02-02 10:21:00,1015.04,3.3,24.5,81.09
13,2024-02-02 10:22:00,792.29,3.3,24.5,81.09
13,2024-02-02 10:23:00,616.59,3.3,24.5,81.09
13,2024-02-02 10:24:00,590.13,3.3,24.5,81.09
13,2024-02-02 10:25:00,628.91,3.3,24.5,81.09
13,2024-02-02 10:26:00,595.92,3.3,24.5,81.09
13,2024-02-02 10:27:00,881.54,3.3,24.5,81.09
13,2024-02-02 10:28:00,665.57,3.3,24.5,81.09
13,2024-02-02 10:29:00,667.49,3.3,24.5,81.09
13,2024-02-02 10:30:00,1030.84,3.7,24.6,91.27
13,2024-02-02 10:31:00,679.05,3.7,24.6,91.27
13,2024-02-02 10:32:00,1724.03,3.7,24.6,91.27
13,2024-02-02 10:33:00,1088.14,3.7,24.6,91.27
13,2024-02-02 10:34:00,2079.98,3.7,24.6,91.27
13,2024-02-02 10:35:00,1599.46,3.7,24.6,91.27
13,2024-02-02 10:36:00,883.53,3.7,24.6,91.27
13,2024-02-02 10:37:00,1052.06,3.7,24.6,91.27
13,2024-02-02 10:38:00,1576.51,3.7,24.6,91.27
13,2024-02-02 10:39:00,1765.61,3.7,24.6,91.27
13,2024-02-02 10:40:00,1152.02,4.1,24.3,99.87
13,2024-02-02 10:41:00,465.84,4.1,24.3,99.87
13,2024-02-02 10:42:00,553.72,4.1,24.3,99.87
13,2024-02-02 10:43:00,549.7,4.1,24.3,99.87
13,2024-02-02 10:44:00,548.84,4.1,24.3,99.87
13,2024-02-02 10:45:00,689.93,4.1,24.3,99.87
13,2024-02-02 10:46:00,576.58,4.1,24.3,99.87
13,2024-02-02 10:47:00,730.5,4.1,24.3,99.87
13,2024-02-02 10:48:00,1058.68,4.1,24.3,99.87
13,2024-02-02 10:49:00,1411.49,4.1,24.3,99.87
13,2024-02-02 10:50:00,1607.49,4.5,24.3,109.59
13,2024-02-02 10:51:00,573.2,4.5,24.3,109.59
13,2024-02-02 10:52:00,687.98,4.5,24.3,109.59
13,2024-02-02 10:53:00,969.41,4.5,24.3,109.59
13,2024-02-02 10:54:00,693.94,4.5,24.3,109.59
13,2024-02-02 10:55:00,524.06,4.5,24.3,109.59
13,2024-02-02 10:56:00,908.2,4.5,24.3,109.59
13,2024-02-02 10:57:00,966.87,4.5,24.3,109.59
13,2024-02-02 10:58:00,777.0,4.5,24.3,109.59
13,2024-02-02 10:59:00,936.97,4.5,24.3,109.59
13,2024-02-02 11:00:00,584.19,4.8,24.9,119.77
13,2024-02-02 11:01:00,1206.86,4.8,24.9,119.77
13,2024-02-02 11:02:00,1387.59,4.8,24.9,119.77
13,2024-02-02 11:03:00,1275.41,4.8,24.9,119.77
13,2024-02-02 11:04:00,558.71,4.8,24.9,119.77
13,2024-02-02 11:05:00,632.36,4.8,24.9,119.77
13,2024-02-02 11:06:00,655.83,4.8,24.9,119.77
13,2024-02-02 11:07:00,518.89,4.8,24.9,119.77
13,2024-02-02 11:08:00,518.22,4.8,24.9,119.77
13,2024-02-02 11:09:00,503.61,4.8,24.9,119.77
13,2024-02-02 11:10:00,637.23,5.4,25.2,136.33
13,2024-02-02 11:11:00,683.41,5.4,25.2,136.33
13,2024-02-02 11:12:00,979.04,5.4,25.2,136.33
13,2024-02-02 11:13:00,726.8,5.4,25.2,136.33
13,2024-02-02 11:14:00,774.0,5.4,25.2,136.33
13,2024-02-02 11:15:00,722.1,5.4,25.2,136.33
13,2024-02-02 11:16:00,2285.88,5.4,25.2,136.33
13,2024-02-02 11:17:00,2225.04,5.4,25.2,136.33
13,2024-02-02 11:18:00,2200.06,5.4,25.2,136.33
13,2024-02-02 11:19:00,900.95,5.4,25.2,136.33
13,2024-02-02 11:20:00,827.7,5.9,25.5,150.71
13,2024-02-02 11:21:00,682.73,5.9,25.5,150.71
13,2024-02-02 11:22:00,584.64,5.9,25.5,150.71
13,2024-02-02 11:23:00,419.52,5.9,25.5,150.71
13,2024-02-02 11:24:00,364.62,5.9,25.5,150.71
13,2024-02-02 11:25:00,350.09,5.9,25.5,150.71
13,2024-02-02 11:26:00,326.93,5.9,25.5,150.71
