LocationCode,DateTime,Power(mW),H_UVI,TEMP,H_UVI_TEMP_interaction
7,2024-05-18 05:14:00,0.3,0.0,21.8,0.22
7,2024-05-18 05:15:00,0.32,0.0,21.8,0.22
7,2024-05-18 05:16:00,0.34,0.0,21.8,0.22
7,2024-05-18 05:17:00,0.42,0.0,21.8,0.22
7,2024-05-18 05:18:00,0.46,0.0,21.8,0.22
7,2024-05-18 05:19:00,0.6,0.0,21.8,0.22
7,2024-05-18 05:20:00,0.76,0.0,21.9,0.22
7,2024-05-18 05:21:00,0.78,0.0,21.9,0.22
7,2024-05-18 05:22:00,0.95,0.0,21.9,0.22
7,2024-05-18 05:23:00,1.01,0.0,21.9,0.22
7,2024-05-18 05:24:00,1.22,0.0,21.9,0.22
7,2024-05-18 05:25:00,1.31,0.0,21.9,0.22
7,2024-05-18 05:26:00,1.53,0.0,21.9,0.22
7,2024-05-18 05:27:00,1.72,0.0,21.9,0.22
7,2024-05-18 05:28:00,1.82,0.0,21.9,0.22
7,2024-05-18 05:29:00,2.13,0.0,21.9,0.22
7,2024-05-18 05:30:00,2.39,0.0,22.1,0.22
7,2024-05-18 05:31:00,2.71,0.0,22.1,0.22
7,2024-05-18 05:32:00,2.91,0.0,22.1,0.22
7,2024-05-18 05:33:00,3.53,0.0,22.1,0.22
7,2024-05-18 05:34:00,4.07,0.0,22.1,0.22
7,2024-05-18 05:35:00,4.7,0.0,22.1,0.22
7,2024-05-18 05:36:00,4.91,0.0,22.1,0.22
7,2024-05-18 05:37:00,5.46,0.0,22.1,0.22
7,2024-05-18 05:38:00,5.89,0.0,22.1,0.22
7,2024-05-18 05:39:00,6.43,0.0,22.1,0.22
7,2024-05-18 05:40:00,6.95,0.0,22.2,0.22
7,2024-05-18 05:41:00,7.64,0.0,22.2,0.22
7,2024-05-18 05:42:00,8.19,0.0,22.2,0.22
7,2024-05-18 05:43:00,8.66,0.0,22.2,0.22
7,2024-05-18 05:44:00,8.9,0.0,22.2,0.22
7,2024-05-18 05:45:00,9.4,0.0,22.2,0.22
7,2024-05-18 05:46:00,9.6,0.0,22.2,0.22
7,2024-05-18 05:47:00,10.2,0.0,22.2,0.22
7,2024-05-18 05:48:00,10.32,0.0,22.2,0.22
7,2024-05-18 05:49:00,10.44,0.0,22.2,0.22
7,2024-05-18 05:50:00,11.01,0.0,22.1,0.22
7,2024-05-18 05:51:00,11.04,0.0,22.1,0.22
7,2024-05-18 05:52:00,11.56,0.0,22.1,0.22
7,2024-05-18 05:53:00,12.25,0.0,22.1,0.22
7,2024-05-18 05:54:00,12.58,0.0,22.1,0.22
7,2024-05-18 05:55:00,13.19,0.0,22.1,0.22
7,2024-05-18 05:56:00,13.33,0.0,22.1,0.22
7,2024-05-18 05:57:00,13.44,0.0,22.1,0.22
7,2024-05-18 05:58:00,13.46,0.0,22.1,0.22
7,2024-05-18 05:59:00,13.12,0.0,22.1,0.22
7,2024-05-18 06:00:00,13.93,0.0,22.1,0.22
7,2024-05-18 06:01:00,14.83,0.0,22.1,0.22
7,2024-05-18 06:02:00,15.81,0.0,22.1,0.22
7,2024-05-18 06:03:00,16.42,0.0,22.1,0.22
7,2024-05-18 06:04:00,16.57,0.0,22.1,0.22
7,2024-05-18 06:05:00,18.29,0.0,22.1,0.22
7,2024-05-18 06:06:00,19.35,0.0,22.1,0.22
7,2024-05-18 06:07:00,20.55,0.0,22.1,0.22
7,2024-05-18 06:08:00,22.05,0.0,22.1,0.22
7,2024-05-18 06:09:00,22.7,0.0,22.1,0.22
7,2024-05-18 06:10:00,23.58,0.1,22.2,2.44
7,2024-05-18 06:11:00,24.75,0.1,22.2,2.44
7,2024-05-18 06:12:00,25.91,0.1,22.2,2.44
7,2024-05-18 06:13:00,26.88,0.1,22.2,2.44
7,2024-05-18 06:14:00,27.79,0.1,22.2,2.44
7,2024-05-18 06:15:00,28.86,0.1,22.2,2.44
7,2024-05-18 06:16:00,29.2,0.1,22.2,2.44
7,2024-05-18 06:17:00,30.29,0.1,22.2,2.44
7,2024-05-18 06:18:00,31.37,0.1,22.2,2.44
7,2024-05-18 06:19:00,31.62,0.1,22.2,2.44
7,2024-05-18 06:20:00,34.13,0.1,22.4,2.46
7,2024-05-18 06:21:00,36.24,0.1,22.4,2.46
7,2024-05-18 06:22:00,38.03,0.1,22.4,2.46
7,2024-05-18 06:23:00,40.95,0.1,22.4,2.46
7,2024-05-18 06:24:00,43.63,0.1,22.4,2.46
7,2024-05-18 06:25:00,47.74,0.1,22.4,2.46
7,2024-05-18 06:26:00,54.13,0.1,22.4,2.46
7,2024-05-18 06:27:00,57.34,0.1,22.4,2.46
7,2024-05-18 06:28:00,64.17,0.1,22.4,2.46
7,2024-05-18 06:29:00,75.62,0.1,22.4,2.46
7,2024-05-18 06:30:00,120.51,0.2,22.9,4.81
7,2024-05-18 06:31:00,197.27,0.2,22.9,4.81
7,2024-05-18 06:32:00,232.29,0.2,22.9,4.81
7,2024-05-18 06:33:00,188.5,0.2,22.9,4.81
7,2024-05-18 06:34:00,174.14,0.2,22.9,4.81
7,2024-05-18 06:35:00,202.02,0.2,22.9,4.81
7,2024-05-18 06:36:00,207.66,0.2,22.9,4.81
7,2024-05-18 06:37:00,216.97,0.2,22.9,4.81
7,2024-05-18 06:38:00,198.04,0.2,22.9,4.81
7,2024-05-18 06:39:00,183.02,0.2,22.9,4.81
7,2024-05-18 06:40:00,39.21,0.3,23.5,7.28
7,2024-05-18 06:41:00,36.18,0.3,23.5,7.28
7,2024-05-18 06:42:00,38.14,0.3,23.5,7.28
7,2024-05-18 06:43:00,42.48,0.3,23.5,7.28
7,2024-05-18 06:44:00,44.71,0.3,23.5,7.28
7,2024-05-18 06:45:00,44.34,0.3,23.5,7.28
7,2024-05-18 06:46:00,38.63,0.3,23.5,7.28
7,2024-05-18 06:47:00,37.92,0.3,23.5,7.28
7,2024-05-18 06:48:00,38.14,0.3,23.5,7.28
7,2024-05-18 06:49:00,39.28,0.3,23.5,7.28
7,2024-05-18 06:50:00,39.67,0.4,23.7,9.72
7,2024-05-18 06:51:00,40.54,0.4,23.7,9.72
7,2024-05-18 06:52:00,40.54,0.4,23.7,9.72
7,2024-05-18 06:53:00,40.66,0.4,23.7,9.72
7,2024-05-18 06:54:00,43.38,0.4,23.7,9.72
7,2024-05-18 06:55:00,48.0,0.4,23.7,9.72
7,2024-05-18 06:56:00,54.81,0.4,23.7,9.72
7,2024-05-18 06:57:00,61.06,0.4,23.7,9.72
7,2024-05-18 06:58:00,66.15,0.4,23.7,9.72
7,2024-05-18 06:59:00,69.76,0.4,23.7,9.72
7,2024-05-18 07:00:00,73.09,0.5,23.7,12.09
7,2024-05-18 07:01:00,75.78,0.5,23.7,12.09
7,2024-05-18 07:02:00,79.15,0.5,23.7,12.09
7,2024-05-18 07:03:00,81.34,0.5,23.7,12.09
7,2024-05-18 07:04:00,81.51,0.5,23.7,12.09
7,2024-05-18 07:05:00,81.67,0.5,23.7,12.09
7,2024-05-18 07:06:00,83.33,0.5,23.7,12.09
7,2024-05-18 07:07:00,84.83,0.5,23.7,12.09
7,2024-05-18 07:08:00,79.47,0.5,23.7,12.09
7,2024-05-18 07:09:00,67.49,0.5,23.7,12.09
7,2024-05-18 07:10:00,66.0,0.6,23.8,14.52
7,2024-05-18 07:11:00,67.28,0.6,23.8,14.52
7,2024-05-18 07:12:00,68.25,0.6,23.8,14.52
7,2024-05-18 07:13:00,71.85,0.6,23.8,14.52
7,2024-05-18 07:14:00,75.68,0.6,23.8,14.52
7,2024-05-18 07:15:00,79.7,0.6,23.8,14.52
7,2024-05-18 07:16:00,85.44,0.6,23.8,14.52
7,2024-05-18 07:17:00,91.45,0.6,23.8,14.52
7,2024-05-18 07:18:00,100.02,0.6,23.8,14.52
7,2024-05-18 07:19:00,109.25,0.6,23.8,14.52
7,2024-05-18 07:20:00,119.0,0.7,23.8,16.9
7,2024-05-18 07:21:00,128.25,0.7,23.8,16.9
7,2024-05-18 07:22:00,138.24,0.7,23.8,16.9
7,2024-05-18 07:23:00,145.85,0.7,23.8,16.9
7,2024-05-18 07:24:00,153.9,0.7,23.8,16.9
7,2024-05-18 07:25:00,165.11,0.7,23.8,16.9
7,2024-05-18 07:26:00,159.38,0.7,23.8,16.9
7,2024-05-18 07:27:00,154.49,0.7,23.8,16.9
7,2024-05-18 07:28:00,152.1,0.7,23.8,16.9
7,2024-05-18 07:29:00,149.09,0.7,23.8,16.9
7,2024-05-18 07:30:00,165.44,0.8,23.9,19.36
7,2024-05-18 07:31:00,138.89,0.8,23.9,19.36
7,2024-05-18 07:32:00,138.15,0.8,23.9,19.36
7,2024-05-18 07:33:00,135.25,0.8,23.9,19.36
7,2024-05-18 07:34:00,131.04,0.8,23.9,19.36
7,2024-05-18 07:35:00,135.03,0.8,23.9,19.36
7,2024-05-18 07:36:00,138.8,0.8,23.9,19.36
7,2024-05-18 07:37:00,149.54,0.8,23.9,19.36
7,2024-05-18 07:38:00,157.32,0.8,23.9,19.36
7,2024-05-18 07:39:00,160.31,0.8,23.9,19.36
7,2024-05-18 07:40:00,159.99,0.9,24.1,21.93
7,2024-05-18 07:41:00,162.16,0.9,24.1,21.93
7,2024-05-18 07:42:00,167.46,0.9,24.1,21.93
7,2024-05-18 07:43:00,183.02,0.9,24.1,21.93
7,2024-05-18 07:44:00,203.47,0.9,24.1,21.93
7,2024-05-18 07:45:00,200.36,0.9,24.1,21.93
7,2024-05-18 07:46:00,183.52,0.9,24.1,21.93
7,2024-05-18 07:47:00,160.31,0.9,24.1,21.93
7,2024-05-18 07:48:00,154.13,0.9,24.1,21.93
7,2024-05-18 07:49:00,151.33,0.9,24.1,21.93
7,2024-05-18 07:50:00,149.18,1.0,24.4,24.64
7,2024-05-18 07:51:00,151.42,1.0,24.4,24.64
7,2024-05-18 07:52:00,148.87,1.0,24.4,24.64
7,2024-05-18 07:53:00,149.63,1.0,24.4,24.64
7,2024-05-18 07:54:00,149.41,1.0,24.4,24.64
7,2024-05-18 07:55:00,152.32,1.0,24.4,24.64
7,2024-05-18 07:56:00,154.81,1.0,24.4,24.64
7,2024-05-18 07:57:00,156.86,1.0,24.4,24.64
7,2024-05-18 07:58:00,157.69,1.0,24.4,24.64
7,2024-05-18 07:59:00,154.36,1.0,24.4,24.64
7,2024-05-18 08:00:00,159.06,1.3,24.9,32.62
7,2024-05-18 08:01:00,157.69,1.3,24.9,32.62
7,2024-05-18 08:02:00,162.16,1.3,24.9,32.62
7,2024-05-18 08:03:00,166.05,1.3,24.9,32.62
7,2024-05-18 08:04:00,162.63,1.3,24.9,32.62
7,2024-05-18 08:05:00,161.93,1.3,24.9,32.62
7,2024-05-18 08:06:00,170.54,1.3,24.9,32.62
7,2024-05-18 08:07:00,185.15,1.3,24.9,32.62
7,2024-05-18 08:08:00,197.52,1.3,24.9,32.62
7,2024-05-18 08:09:00,200.72,1.3,24.9,32.62
7,2024-05-18 08:10:00,217.51,1.5,25.0,37.75
7,2024-05-18 08:11:00,248.43,1.5,25.0,37.75
7,2024-05-18 08:12:00,257.25,1.5,25.0,37.75
7,2024-05-18 08:13:00,386.5,1.5,25.0,37.75
7,2024-05-18 08:14:00,475.85,1.5,25.0,37.75
7,2024-05-18 08:15:00,575.97,1.5,25.0,37.75
7,2024-05-18 08:16:00,612.91,1.5,25.0,37.75
7,2024-05-18 08:17:00,597.02,1.5,25.0,37.75
7,2024-05-18 08:18:00,655.2,1.5,25.0,37.75
7,2024-05-18 08:19:00,550.66,1.5,25.0,37.75
7,2024-05-18 08:20:00,461.78,1.9,26.0,49.66
7,2024-05-18 08:21:00,494.75,1.9,26.0,49.66
7,2024-05-18 08:22:00,362.62,1.9,26.0,49.66
7,2024-05-18 08:23:00,286.63,1.9,26.0,49.66
7,2024-05-18 08:24:00,284.59,1.9,26.0,49.66
7,2024-05-18 08:25:00,318.18,1.9,26.0,49.66
7,2024-05-18 08:26:00,188.4,1.9,26.0,49.66
7,2024-05-18 08:27:00,162.77,1.9,26.0,49.66
7,2024-05-18 08:28:00,160.68,1.9,26.0,49.66
7,2024-05-18 08:29:00,165.44,1.9,26.0,49.66
7,2024-05-18 08:30:00,173.76,2.3,26.4,60.98
7,2024-05-18 08:31:00,184.51,2.3,26.4,60.98
7,2024-05-18 08:32:00,205.57,2.3,26.4,60.98
7,2024-05-18 08:33:00,236.6,2.3,26.4,60.98
7,2024-05-18 08:34:00,279.07,2.3,26.4,60.98
7,2024-05-18 08:35:00,529.62,2.3,26.4,60.98
7,2024-05-18 08:36:00,668.64,2.3,26.4,60.98
7,2024-05-18 08:37:00,629.75,2.3,26.4,60.98
7,2024-05-18 08:38:00,283.24,2.3,26.4,60.98
7,2024-05-18 08:39:00,226.32,2.3,26.4,60.98
7,2024-05-18 08:40:00,191.92,2.8,27.3,76.71
7,2024-05-18 08:41:00,182.53,2.8,27.3,76.71
7,2024-05-18 08:42:00,188.75,2.8,27.3,76.71
7,2024-05-18 08:43:00,205.3,2.8,27.3,76.71
7,2024-05-18 08:44:00,230.35,2.8,27.3,76.71
7,2024-05-18 08:45:00,268.5,2.8,27.3,76.71
7,2024-05-18 08:46:00,351.1,2.8,27.3,76.71
7,2024-05-18 08:47:00,447.61,2.8,27.3,76.71
7,2024-05-18 08:48:00,545.54,2.8,27.3,76.71
7,2024-05-18 08:49:00,369.95,2.8,27.3,76.71
7,2024-05-18 08:50:00,475.85,3.2,27.7,88.92
7,2024-05-18 08:51:00,240.26,3.2,27.7,88.92
7,2024-05-18 08:52:00,197.63,3.2,27.7,88.92
7,2024-05-18 08:53:00,168.41,3.2,27.7,88.92
7,2024-05-18 08:54:00,144.3,3.2,27.7,88.92
7,2024-05-18 08:55:00,128.34,3.2,27.7,88.92
7,2024-05-18 08:56:00,114.39,3.2,27.7,88.92
7,2024-05-18 08:57:00,105.28,3.2,27.7,88.92
7,2024-05-18 08:58:00,100.46,3.2,27.7,88.92
7,2024-05-18 08:59:00,99.47,3.2,27.7,88.92
7,2024-05-18 09:00:00,95.76,3.6,27.2,98.19
7,2024-05-18 09:01:00,95.22,3.6,27.2,98.19
7,2024-05-18 09:02:00,93.27,3.6,27.2,98.19
7,2024-05-18 09:03:00,90.92,3.6,27.2,98.19
7,2024-05-18 09:04:00,87.03,3.6,27.2,98.19
7,2024-05-18 09:05:00,87.14,3.6,27.2,98.19
7,2024-05-18 09:06:00,91.8,3.6,27.2,98.19
7,2024-05-18 09:07:00,107.54,3.6,27.2,98.19
7,2024-05-18 09:08:00,151.87,3.6,27.2,98.19
7,2024-05-18 09:09:00,272.1,3.6,27.2,98.19
7,2024-05-18 09:10:00,519.17,4.1,27.5,113.02
7,2024-05-18 09:11:00,1475.32,4.1,27.5,113.02
7,2024-05-18 09:12:00,1270.49,4.1,27.5,113.02
7,2024-05-18 09:13:00,1642.79,4.1,27.5,113.02
7,2024-05-18 09:14:00,2178.21,4.1,27.5,113.02
7,2024-05-18 09:15:00,1546.56,4.1,27.5,113.02
7,2024-05-18 09:16:00,991.64,4.1,27.5,113.02
7,2024-05-18 09:17:00,583.26,4.1,27.5,113.02
7,2024-05-18 09:18:00,593.45,4.1,27.5,113.02
7,2024-05-18 09:19:00,586.8,4.1,27.5,113.02
7,2024-05-18 09:20:00,577.72,4.6,27.5,126.77
7,2024-05-18 09:21:00,777.75,4.6,27.5,126.77
7,2024-05-18 09:22:00,630.02,4.6,27.5,126.77
7,2024-05-18 09:23:00,648.95,4.6,27.5,126.77
7,2024-05-18 09:24:00,758.02,4.6,27.5,126.77
7,2024-05-18 09:25:00,559.87,4.6,27.5,126.77
7,2024-05-18 09:26:00,542.3,4.6,27.5,126.77
7,2024-05-18 09:27:00,581.89,4.6,27.5,126.77
7,2024-05-18 09:28:00,582.12,4.6,27.5,126.77
7,2024-05-18 09:29:00,773.99,4.6,27.5,126.77
7,2024-05-18 09:30:00,924.96,4.8,27.9,134.2
7,2024-05-18 09:31:00,1014.42,4.8,27.9,134.2
7,2024-05-18 09:32:00,1333.98,4.8,27.9,134.2
7,2024-05-18 09:33:00,1558.78,4.8,27.9,134.2
7,2024-05-18 09:34:00,1674.74,4.8,27.9,134.2
7,2024-05-18 09:35:00,2182.8,4.8,27.9,134.2
7,2024-05-18 09:36:00,2385.7,4.8,27.9,134.2
7,2024-05-18 09:37:00,1335.04,4.8,27.9,134.2
7,2024-05-18 09:38:00,1551.29,4.8,27.9,134.2
7,2024-05-18 09:39:00,1085.4,4.8,27.9,134.2
7,2024-05-18 09:40:00,1714.26,5.3,27.5,146.02
7,2024-05-18 09:41:00,1115.68,5.3,27.5,146.02
7,2024-05-18 09:42:00,1916.77,5.3,27.5,146.02
7,2024-05-18 09:43:00,1192.57,5.3,27.5,146.02
7,2024-05-18 09:44:00,1842.83,5.3,27.5,146.02
7,2024-05-18 09:45:00,1126.06,5.3,27.5,146.02
7,2024-05-18 09:46:00,720.29,5.3,27.5,146.02
7,2024-05-18 09:47:00,616.35,5.3,27.5,146.02
7,2024-05-18 09:48:00,497.19,5.3,27.5,146.02
7,2024-05-18 09:49:00,440.29,5.3,27.5,146.02
7,2024-05-18 09:50:00,424.88,5.8,28.1,163.26
7,2024-05-18 09:51:00,547.24,5.8,28.1,163.26
7,2024-05-18 09:52:00,408.48,5.8,28.1,163.26
7,2024-05-18 09:53:00,443.14,5.8,28.1,163.26
7,2024-05-18 09:54:00,548.26,5.8,28.1,163.26
7,2024-05-18 09:55:00,748.49,5.8,28.1,163.26
7,2024-05-18 09:56:00,1428.29,5.8,28.1,163.26
7,2024-05-18 09:57:00,1191.69,5.8,28.1,163.26
7,2024-05-18 09:58:00,1117.87,5.8,28.1,163.26
7,2024-05-18 09:59:00,1378.77,5.8,28.1,163.26
7,2024-05-18 10:00:00,1639.51,6.3,28.1,177.31
7,2024-05-18 10:01:00,1832.66,6.3,28.1,177.31
7,2024-05-18 10:02:00,2025.04,6.3,28.1,177.31
7,2024-05-18 10:03:00,2202.08,6.3,28.1,177.31
7,2024-05-18 10:04:00,2156.42,6.3,28.1,177.31
7,2024-05-18 10:05:00,2169.65,6.3,28.1,177.31
7,2024-05-18 10:06:00,2141.66,6.3,28.1,177.31
7,2024-05-18 10:07:00,1904.44,6.3,28.1,177.31
7,2024-05-18 10:08:00,1149.21,6.3,28.1,177.31
7,2024-05-18 10:09:00,1960.15,6.3,28.1,177.31
7,2024-05-18 10:10:00,2037.7,6.5,28.0,182.28
7,2024-05-18 10:11:00,1808.02,6.5,28.0,182.28
7,2024-05-18 10:12:00,2099.14,6.5,28.0,182.28
7,2024-05-18 10:13:00,1877.75,6.5,28.0,182.28
7,2024-05-18 10:14:00,1689.39,6.5,28.0,182.28
7,2024-05-18 10:15:00,778.76,6.5,28.0,182.28
7,2024-05-18 10:16:00,400.98,6.5,28.0,182.28
7,2024-05-18 10:17:00,275.12,6.5,28.0,182.28
7,2024-05-18 10:18:00,277.73,6.5,28.0,182.28
7,2024-05-18 10:19:00,413.51,6.5,28.0,182.28
7,2024-05-18 10:20:00,552.38,6.8,28.3,192.72
7,2024-05-18 10:21:00,963.09,6.8,28.3,192.72
7,2024-05-18 10:22:00,707.12,6.8,28.3,192.72
7,2024-05-18 10:23:00,1024.32,6.8,28.3,192.72
7,2024-05-18 10:24:00,1978.47,6.8,28.3,192.72
7,2024-05-18 10:25:00,2391.38,6.8,28.3,192.72
7,2024-05-18 10:26:00,2028.31,6.8,28.3,192.72
7,2024-05-18 10:27:00,949.2,6.8,28.3,192.72
7,2024-05-18 10:28:00,1300.59,6.8,28.3,192.72
7,2024-05-18 10:29:00,831.06,6.8,28.3,192.72
7,2024-05-18 10:30:00,800.09,7.1,28.1,199.79
7,2024-05-18 10:31:00,1970.67,7.1,28.1,199.79
7,2024-05-18 10:32:00,1861.69,7.1,28.1,199.79
7,2024-05-18 10:33:00,1243.26,7.1,28.1,199.79
